Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Icetime_seconds,Hits,Shots_blocked,Penalties_against,Rating,T1_Profile,T1_Year,T1_Goals,T1_Assists,T1_Plus,T1_Minus,T1_Penalties,T1_Shots,T1_Icetime_seconds,T1_Hits,T1_Shots_blocked,T1_Penalties_against,T1_Rating,predict
https://en.khl.ru/players/22160/,2017/2018,0,2,15,18,14,40,36865,8.0,37.0,2.0,18.73,https://en.khl.ru/players/22160/,2018/2019,2.0,7.0,26.0,24.0,20.0,47.0,57944.0,19.0,36.0,3.0,58.91,90.86579148113894
https://en.khl.ru/players/22160/,2018/2019,2,7,26,24,20,47,57944,19.0,36.0,3.0,58.91,https://en.khl.ru/players/22160/,2019/2020,1.0,6.0,35.0,20.0,12.0,43.0,59910.0,13.0,52.0,3.0,85.13,99.42785547223036
https://en.khl.ru/players/22160/,2019/2020,1,6,35,20,12,43,59910,13.0,52.0,3.0,85.13,https://en.khl.ru/players/22160/,2020/2021,2.0,7.0,24.0,18.0,13.0,31.0,37669.0,11.0,29.0,2.0,61.65,101.80758155564686
https://en.khl.ru/players/22160/,2020/2021,2,7,24,18,13,31,37669,11.0,29.0,2.0,61.65,https://en.khl.ru/players/22160/,2021/2022,0.0,2.0,10.0,12.0,8.0,23.0,25593.0,6.0,29.0,3.0,19.45,89.40929205725817
https://en.khl.ru/players/22226/,2016/2017,0,0,11,7,21,17,19839,10.0,17.0,2.0,11.419999999999998,https://en.khl.ru/players/22226/,2017/2018,0.0,0.0,9.0,7.0,18.0,20.0,22646.0,19.0,14.0,3.0,13.25,83.25858507671424
https://en.khl.ru/players/22226/,2017/2018,0,0,9,7,18,20,22646,19.0,14.0,3.0,13.25,https://en.khl.ru/players/22226/,2018/2019,1.0,1.0,5.0,4.0,18.0,19.0,16913.0,8.0,14.0,2.0,12.64,82.60911787467533
https://en.khl.ru/players/22260/,2014/2015,6,16,42,36,18,117,82248,14.0,55.0,2.0,134.42,https://en.khl.ru/players/22260/,2016/2017,3.0,16.0,36.0,27.0,20.0,72.0,60727.0,14.0,47.0,5.0,124.07,122.68287228206987
https://en.khl.ru/players/22260/,2016/2017,3,16,36,27,20,72,60727,14.0,47.0,5.0,124.07,https://en.khl.ru/players/22260/,2017/2018,2.0,21.0,24.0,22.0,24.0,75.0,58127.0,10.0,60.0,6.0,128.55,124.17884294106481
https://en.khl.ru/players/22308/,2014/2015,6,19,34,56,34,112,73880,45.0,57.0,10.0,102.34,https://en.khl.ru/players/22308/,2015/2016,11.0,25.0,42.0,33.0,37.0,169.0,64155.0,23.0,20.0,9.0,199.44,143.6417322807632
https://en.khl.ru/players/22308/,2015/2016,11,25,42,33,37,169,64155,23.0,20.0,9.0,199.44,https://en.khl.ru/players/22308/,2017/2018,11.0,27.0,44.0,34.0,16.0,172.0,80279.0,54.0,66.0,9.0,242.48,171.95840069376789
https://en.khl.ru/players/22308/,2017/2018,11,27,44,34,16,172,80279,54.0,66.0,9.0,242.48,https://en.khl.ru/players/22308/,2018/2019,9.0,17.0,32.0,33.0,14.0,119.0,71791.0,22.0,55.0,5.0,142.56,150.8324410394459
https://en.khl.ru/players/22308/,2018/2019,9,17,32,33,14,119,71791,22.0,55.0,5.0,142.56,https://en.khl.ru/players/22308/,2019/2020,9.0,23.0,37.0,37.0,12.0,135.0,75995.0,35.0,59.0,8.0,184.39,142.19498670194017
https://en.khl.ru/players/22308/,2019/2020,9,23,37,37,12,135,75995,35.0,59.0,8.0,184.39,https://en.khl.ru/players/22308/,2020/2021,10.0,25.0,47.0,36.0,8.0,113.0,56015.0,25.0,31.0,2.0,195.65,158.19833482646044
https://en.khl.ru/players/22308/,2020/2021,10,25,47,36,8,113,56015,25.0,31.0,2.0,195.65,https://en.khl.ru/players/22308/,2021/2022,4.0,13.0,21.0,23.0,12.0,56.0,37888.0,11.0,23.0,3.0,81.72,133.9590230366924
https://en.khl.ru/players/22365/,2014/2015,0,1,16,23,55,24,34120,64.0,26.0,2.0,-6.819999999999997,https://en.khl.ru/players/22365/,2016/2017,4.0,7.0,23.0,24.0,34.0,43.0,52631.0,62.0,75.0,2.0,69.42,81.00101445961434
https://en.khl.ru/players/22365/,2016/2017,4,7,23,24,34,43,52631,62.0,75.0,2.0,69.42,https://en.khl.ru/players/22365/,2017/2018,0.0,5.0,23.0,29.0,72.0,43.0,61144.0,92.0,83.0,2.0,28.38,80.76965795273978
https://en.khl.ru/players/22365/,2017/2018,0,5,23,29,72,43,61144,92.0,83.0,2.0,28.38,https://en.khl.ru/players/22365/,2018/2019,2.0,5.0,32.0,28.0,30.0,53.0,45636.0,116.0,52.0,2.0,81.03,89.63995017278079
https://en.khl.ru/players/22367/,2014/2015,16,17,35,30,28,184,66060,44.0,41.0,6.0,186.46,https://en.khl.ru/players/22367/,2015/2016,4.0,8.0,29.0,13.0,16.0,135.0,61507.0,31.0,46.0,4.0,127.16,138.75471358192408
https://en.khl.ru/players/22367/,2015/2016,4,8,29,13,16,135,61507,31.0,46.0,4.0,127.16,https://en.khl.ru/players/22367/,2016/2017,5.0,9.0,15.0,7.0,4.0,70.0,28705.0,17.0,31.0,4.0,101.55,121.3692751932445
https://en.khl.ru/players/22367/,2016/2017,5,9,15,7,4,70,28705,17.0,31.0,4.0,101.55,https://en.khl.ru/players/22367/,2017/2018,14.0,21.0,36.0,18.0,20.0,149.0,46991.0,15.0,29.0,4.0,205.82,153.89516557642116
https://en.khl.ru/players/22367/,2017/2018,14,21,36,18,20,149,46991,15.0,29.0,4.0,205.82,https://en.khl.ru/players/22367/,2018/2019,14.0,19.0,33.0,18.0,6.0,124.0,44109.0,12.0,27.0,4.0,192.38,169.3398722328572
https://en.khl.ru/players/22367/,2018/2019,14,19,33,18,6,124,44109,12.0,27.0,4.0,192.38,https://en.khl.ru/players/22367/,2019/2020,8.0,14.0,38.0,36.0,14.0,150.0,64849.0,16.0,65.0,1.0,134.17,144.0653809465076
https://en.khl.ru/players/22449/,2014/2015,9,24,45,42,14,196,85367,15.0,52.0,9.0,201.85,https://en.khl.ru/players/22449/,2015/2016,6.0,9.0,31.0,35.0,12.0,145.0,64653.0,17.0,41.0,3.0,93.33999999999999,129.3813628001485
https://en.khl.ru/players/22449/,2015/2016,6,9,31,35,12,145,64653,17.0,41.0,3.0,93.33999999999999,https://en.khl.ru/players/22449/,2016/2017,7.0,31.0,33.0,51.0,8.0,206.0,86152.0,11.0,100.0,2.0,183.79,125.5609853234881
https://en.khl.ru/players/22449/,2016/2017,7,31,33,51,8,206,86152,11.0,100.0,2.0,183.79,https://en.khl.ru/players/22449/,2017/2018,7.0,20.0,42.0,22.0,10.0,172.0,69254.0,10.0,39.0,3.0,195.99,154.94105924977424
https://en.khl.ru/players/22779/,2017/2018,1,8,16,23,28,53,44328,33.0,42.0,6.0,48.629999999999995,https://en.khl.ru/players/22779/,2018/2019,3.0,4.0,14.0,25.0,19.0,43.0,46382.0,22.0,53.0,4.0,28.369999999999997,83.44937530807498
https://en.khl.ru/players/22779/,2018/2019,3,4,14,25,19,43,46382,22.0,53.0,4.0,28.369999999999997,https://en.khl.ru/players/22779/,2019/2020,0.0,2.0,8.0,10.0,4.0,20.0,19906.0,14.0,28.0,2.0,21.18,80.4268996426976
https://en.khl.ru/players/22779/,2019/2020,0,2,8,10,4,20,19906,14.0,28.0,2.0,21.18,https://en.khl.ru/players/22779/,2020/2021,2.0,5.0,27.0,36.0,36.0,44.0,49044.0,54.0,61.0,6.0,40.0,85.08642495424894
https://en.khl.ru/players/22779/,2020/2021,2,5,27,36,36,44,49044,54.0,61.0,6.0,40.0,https://en.khl.ru/players/22779/,2021/2022,3.0,6.0,12.0,20.0,8.0,41.0,35877.0,30.0,46.0,6.0,52.72,88.17831827980423
https://en.khl.ru/players/22801/,2014/2015,9,14,33,33,30,86,74359,13.0,57.0,12.0,126.72,https://en.khl.ru/players/22801/,2015/2016,9.0,20.0,44.0,40.0,8.0,138.0,69232.0,16.0,45.0,5.0,169.43,136.29607517278973
https://en.khl.ru/players/22801/,2015/2016,9,20,44,40,8,138,69232,16.0,45.0,5.0,169.43,https://en.khl.ru/players/22801/,2016/2017,7.0,18.0,31.0,25.0,43.0,119.0,64674.0,6.0,32.0,6.0,130.38,138.07264045751276
https://en.khl.ru/players/22801/,2016/2017,7,18,31,25,43,119,64674,6.0,32.0,6.0,130.38,https://en.khl.ru/players/22801/,2017/2018,5.0,19.0,31.0,40.0,30.0,99.0,78799.0,6.0,59.0,9.0,112.78999999999999,120.96993763029093
https://en.khl.ru/players/22801/,2017/2018,5,19,31,40,30,99,78799,6.0,59.0,9.0,112.78999999999999,https://en.khl.ru/players/22801/,2019/2020,6.0,25.0,46.0,48.0,22.0,128.0,82616.0,2.0,77.0,10.0,171.61,127.37257890674202
https://en.khl.ru/players/22801/,2019/2020,6,25,46,48,22,128,82616,2.0,77.0,10.0,171.61,https://en.khl.ru/players/22801/,2020/2021,3.0,22.0,41.0,25.0,27.0,138.0,81101.0,9.0,92.0,7.0,186.92,141.19160268449087
https://en.khl.ru/players/23227/,2017/2018,0,2,9,9,16,13,15270,40.0,15.0,2.0,21.41,https://en.khl.ru/players/23227/,2018/2019,1.0,1.0,11.0,12.0,41.0,29.0,33709.0,115.0,17.0,4.0,33.44,91.7101172764586
https://en.khl.ru/players/23227/,2018/2019,1,1,11,12,41,29,33709,115.0,17.0,4.0,33.44,https://en.khl.ru/players/23227/,2019/2020,3.0,11.0,24.0,19.0,39.0,56.0,54769.0,98.0,55.0,6.0,108.3,104.30040021542295
https://en.khl.ru/players/23227/,2019/2020,3,11,24,19,39,56,54769,98.0,55.0,6.0,108.3,https://en.khl.ru/players/23227/,2020/2021,1.0,8.0,40.0,26.0,48.0,76.0,56194.0,113.0,35.0,10.0,116.07,122.15354366006439
https://en.khl.ru/players/23227/,2020/2021,1,8,40,26,48,76,56194,113.0,35.0,10.0,116.07,https://en.khl.ru/players/23227/,2021/2022,2.0,7.0,29.0,16.0,36.0,56.0,44828.0,142.0,54.0,11.0,129.26999999999998,123.40736182387985
https://en.khl.ru/players/23317/,2014/2015,0,11,29,18,18,58,39064,26.0,22.0,5.0,94.15,https://en.khl.ru/players/23317/,2015/2016,7.0,13.0,49.0,49.0,35.0,118.0,87431.0,21.0,66.0,27.0,154.10999999999999,129.3236829448907
https://en.khl.ru/players/23317/,2015/2016,7,13,49,49,35,118,87431,21.0,66.0,27.0,154.10999999999999,https://en.khl.ru/players/23317/,2016/2017,6.0,10.0,23.0,20.0,53.0,93.0,49157.0,10.0,36.0,6.0,78.74000000000001,114.59838750815061
https://en.khl.ru/players/23317/,2016/2017,6,10,23,20,53,93,49157,10.0,36.0,6.0,78.74000000000001,https://en.khl.ru/players/23317/,2017/2018,5.0,9.0,26.0,20.0,30.0,72.0,56091.0,20.0,49.0,13.0,105.48,112.19503267419464
https://en.khl.ru/players/23434/,2015/2016,2,7,25,17,8,48,54839,48.0,60.0,9.0,103.41,https://en.khl.ru/players/23434/,2016/2017,4.0,6.0,36.0,20.0,28.0,48.0,47917.0,28.0,57.0,4.0,95.25999999999999,111.40872111298691
https://en.khl.ru/players/23434/,2016/2017,4,6,36,20,28,48,47917,28.0,57.0,4.0,95.25999999999999,https://en.khl.ru/players/23434/,2017/2018,3.0,7.0,18.0,21.0,8.0,46.0,37253.0,28.0,49.0,1.0,59.620000000000005,102.43359508280312
https://en.khl.ru/players/23446/,2018/2019,1,1,8,11,8,57,30226,8.0,26.0,2.0,21.55,https://en.khl.ru/players/23446/,2019/2020,1.0,11.0,24.0,30.0,26.0,73.0,67792.0,27.0,61.0,0.0,60.9,89.2784319429237
https://en.khl.ru/players/23446/,2019/2020,1,11,24,30,26,73,67792,27.0,61.0,0.0,60.9,https://en.khl.ru/players/23446/,2020/2021,1.0,11.0,31.0,20.0,16.0,52.0,51350.0,21.0,64.0,5.0,105.62,100.95148711248541
https://en.khl.ru/players/23446/,2020/2021,1,11,31,20,16,52,51350,21.0,64.0,5.0,105.62,https://en.khl.ru/players/23446/,2021/2022,3.0,5.0,23.0,14.0,24.0,52.0,41028.0,48.0,55.0,3.0,79.61,108.70999216925813
https://en.khl.ru/players/23471/,2017/2018,2,5,10,13,4,37,23032,12.0,19.0,7.0,47.44,https://en.khl.ru/players/23471/,2019/2020,1.0,9.0,37.0,35.0,21.0,72.0,63381.0,27.0,67.0,12.0,96.14,105.47821750100479
https://en.khl.ru/players/23471/,2019/2020,1,9,37,35,21,72,63381,27.0,67.0,12.0,96.14,https://en.khl.ru/players/23471/,2020/2021,2.0,12.0,29.0,19.0,10.0,54.0,49019.0,25.0,66.0,8.0,121.38,113.863106058993
https://en.khl.ru/players/23486/,2015/2016,1,6,30,31,34,56,71912,43.0,68.0,7.0,62.0,https://en.khl.ru/players/23486/,2016/2017,2.0,3.0,19.0,38.0,23.0,66.0,62266.0,20.0,44.0,1.0,-0.18000000000000083,73.87901172388244
https://en.khl.ru/players/23486/,2016/2017,2,3,19,38,23,66,62266,20.0,44.0,1.0,-0.18000000000000083,https://en.khl.ru/players/23486/,2017/2018,2.0,4.0,38.0,15.0,28.0,66.0,60229.0,48.0,29.0,2.0,95.25999999999999,92.37795766834472
https://en.khl.ru/players/23486/,2017/2018,2,4,38,15,28,66,60229,48.0,29.0,2.0,95.25999999999999,https://en.khl.ru/players/23486/,2018/2019,1.0,8.0,30.0,27.0,42.0,69.0,65172.0,30.0,45.0,3.0,60.11,100.97086569303772
https://en.khl.ru/players/23486/,2018/2019,1,8,30,27,42,69,65172,30.0,45.0,3.0,60.11,https://en.khl.ru/players/23486/,2019/2020,0.0,3.0,30.0,37.0,73.0,51.0,57031.0,29.0,38.0,6.0,-1.9299999999999957,75.60606512194552
https://en.khl.ru/players/23486/,2019/2020,0,3,30,37,73,51,57031,29.0,38.0,6.0,-1.9299999999999957,https://en.khl.ru/players/23486/,2020/2021,2.0,7.0,28.0,17.0,26.0,35.0,42857.0,28.0,23.0,1.0,67.36,85.81329516810803
https://en.khl.ru/players/23486/,2020/2021,2,7,28,17,26,35,42857,28.0,23.0,1.0,67.36,https://en.khl.ru/players/23486/,2021/2022,4.0,9.0,31.0,20.0,12.0,42.0,46657.0,27.0,33.0,5.0,100.46,112.18464850024061
https://en.khl.ru/players/23494/,2017/2018,0,3,11,18,14,23,41684,65.0,41.0,2.0,28.05,https://en.khl.ru/players/23494/,2018/2019,2.0,6.0,22.0,20.0,20.0,37.0,50634.0,50.0,67.0,7.0,76.09,90.30566157521412
https://en.khl.ru/players/23494/,2018/2019,2,6,22,20,20,37,50634,50.0,67.0,7.0,76.09,https://en.khl.ru/players/23494/,2019/2020,5.0,2.0,15.0,35.0,20.0,48.0,56711.0,58.0,95.0,3.0,26.7,80.05434156243157
https://en.khl.ru/players/23494/,2019/2020,5,2,15,35,20,48,56711,58.0,95.0,3.0,26.7,https://en.khl.ru/players/23494/,2021/2022,0.0,2.0,7.0,12.0,10.0,16.0,26913.0,28.0,30.0,4.0,18.830000000000002,76.4563223465333
https://en.khl.ru/players/23611/,2015/2016,4,4,34,31,61,67,58801,64.0,43.0,11.0,65.42,https://en.khl.ru/players/23611/,2016/2017,2.0,13.0,33.0,28.0,32.0,81.0,57302.0,46.0,24.0,6.0,101.2,109.83871893960836
https://en.khl.ru/players/23611/,2016/2017,2,13,33,28,32,81,57302,46.0,24.0,6.0,101.2,https://en.khl.ru/players/23611/,2017/2018,0.0,4.0,18.0,19.0,30.0,67.0,47450.0,45.0,42.0,10.0,54.63,101.52353408682842
https://en.khl.ru/players/23611/,2017/2018,0,4,18,19,30,67,47450,45.0,42.0,10.0,54.63,https://en.khl.ru/players/23611/,2018/2019,3.0,8.0,36.0,25.0,16.0,80.0,53638.0,35.0,39.0,8.0,109.17,109.68890406066294
https://en.khl.ru/players/23618/,2015/2016,0,7,23,32,113,41,43243,63.0,37.0,5.0,-7.390000000000001,https://en.khl.ru/players/23618/,2016/2017,1.0,8.0,37.0,50.0,116.0,77.0,72246.0,79.0,92.0,3.0,12.710000000000008,60.02960628247014
https://en.khl.ru/players/23618/,2016/2017,1,8,37,50,116,77,72246,79.0,92.0,3.0,12.710000000000008,https://en.khl.ru/players/23618/,2018/2019,4.0,6.0,21.0,23.0,10.0,45.0,34949.0,32.0,24.0,2.0,56.31,81.52803916233835
https://en.khl.ru/players/23631/,2015/2016,6,18,33,24,51,124,74758,39.0,69.0,13.0,161.62,https://en.khl.ru/players/23631/,2016/2017,8.0,5.0,17.0,25.0,20.0,92.0,48091.0,21.0,38.0,8.0,66.89,115.23787399906433
https://en.khl.ru/players/23631/,2016/2017,8,5,17,25,20,92,48091,21.0,38.0,8.0,66.89,https://en.khl.ru/players/23631/,2017/2018,2.0,11.0,23.0,26.0,30.0,97.0,61999.0,34.0,66.0,7.0,88.93,102.03231790421589
https://en.khl.ru/players/23631/,2017/2018,2,11,23,26,30,97,61999,34.0,66.0,7.0,88.93,https://en.khl.ru/players/23631/,2018/2019,0.0,3.0,9.0,24.0,10.0,38.0,30148.0,25.0,27.0,5.0,7.54,86.72388061518124
https://en.khl.ru/players/23640/,2016/2017,1,2,14,11,22,28,28617,12.0,19.0,3.0,25.37,https://en.khl.ru/players/23640/,2017/2018,0.0,1.0,10.0,23.0,24.0,31.0,32910.0,11.0,33.0,4.0,-10.42,74.37091237691227
https://en.khl.ru/players/23640/,2017/2018,0,1,10,23,24,31,32910,11.0,33.0,4.0,-10.42,https://en.khl.ru/players/23640/,2018/2019,0.0,3.0,17.0,26.0,41.0,31.0,40682.0,32.0,40.0,2.0,0.9099999999999979,67.58539221254168
https://en.khl.ru/players/24048/,2017/2018,2,3,9,16,4,29,19388,11.0,18.0,4.0,23.169999999999998,https://en.khl.ru/players/24048/,2018/2019,1.0,10.0,18.0,25.0,16.0,43.0,43673.0,14.0,37.0,9.0,60.370000000000005,95.71985659792165
https://en.khl.ru/players/24048/,2018/2019,1,10,18,25,16,43,43673,14.0,37.0,9.0,60.370000000000005,https://en.khl.ru/players/24048/,2019/2020,5.0,8.0,19.0,32.0,18.0,83.0,51277.0,13.0,56.0,6.0,57.85999999999999,94.37601131122175
https://en.khl.ru/players/24142/,2015/2016,8,22,44,31,45,135,84872,40.0,63.0,11.0,193.78,https://en.khl.ru/players/24142/,2016/2017,2.0,19.0,15.0,23.0,20.0,86.0,55260.0,27.0,51.0,6.0,106.61,129.1672614874584
https://en.khl.ru/players/24142/,2016/2017,2,19,15,23,20,86,55260,27.0,51.0,6.0,106.61,https://en.khl.ru/players/24142/,2017/2018,1.0,21.0,28.0,32.0,4.0,113.0,86823.0,14.0,81.0,6.0,139.55,121.4553307928617
https://en.khl.ru/players/24142/,2017/2018,1,21,28,32,4,113,86823,14.0,81.0,6.0,139.55,https://en.khl.ru/players/24142/,2018/2019,3.0,7.0,19.0,27.0,27.0,61.0,44412.0,13.0,38.0,5.0,42.19,100.68021400714
https://en.khl.ru/players/24653/,2015/2016,6,3,15,13,36,75,32900,39.0,38.0,4.0,58.449999999999996,https://en.khl.ru/players/24653/,2016/2017,4.0,9.0,21.0,30.0,63.0,73.0,42276.0,28.0,36.0,1.0,29.999999999999996,91.66338350265252
https://en.khl.ru/players/24653/,2016/2017,4,9,21,30,63,73,42276,28.0,36.0,1.0,29.999999999999996,https://en.khl.ru/players/24653/,2017/2018,6.0,11.0,25.0,35.0,46.0,129.0,61297.0,26.0,82.0,3.0,78.29,89.13745321943844
https://en.khl.ru/players/24653/,2017/2018,6,11,25,35,46,129,61297,26.0,82.0,3.0,78.29,https://en.khl.ru/players/24653/,2018/2019,2.0,5.0,11.0,29.0,32.0,77.0,35538.0,18.0,41.0,1.0,5.490000000000001,81.60148065616596
https://en.khl.ru/players/24754/,2019/2020,3,7,22,46,14,71,56510,7.0,27.0,8.0,20.159999999999997,https://en.khl.ru/players/24754/,2020/2021,4.0,5.0,19.0,11.0,16.0,44.0,34391.0,11.0,38.0,5.0,71.8,89.37962152488576
https://en.khl.ru/players/24754/,2020/2021,4,5,19,11,16,44,34391,11.0,38.0,5.0,71.8,https://en.khl.ru/players/24754/,2021/2022,3.0,3.0,21.0,21.0,14.0,34.0,35442.0,13.0,42.0,2.0,39.39,95.97680032566325
https://en.khl.ru/players/24849/,2019/2020,3,9,24,32,36,76,54644,65.0,32.0,12.0,75.34,https://en.khl.ru/players/24849/,2020/2021,1.0,4.0,14.0,20.0,24.0,57.0,40138.0,27.0,29.0,8.0,36.15,93.11989715690041
https://en.khl.ru/players/24849/,2020/2021,1,4,14,20,24,57,40138,27.0,29.0,8.0,36.15,https://en.khl.ru/players/24849/,2021/2022,0.0,2.0,13.0,16.0,12.0,30.0,27355.0,21.0,27.0,3.0,20.73,83.78595030547665
https://en.khl.ru/players/24854/,2016/2017,6,22,28,27,32,114,72694,22.0,58.0,6.0,149.4,https://en.khl.ru/players/24854/,2017/2018,3.0,6.0,19.0,16.0,51.0,79.0,54938.0,26.0,41.0,6.0,57.36000000000001,110.08159893108959
https://en.khl.ru/players/24854/,2017/2018,3,6,19,16,51,79,54938,26.0,41.0,6.0,57.36000000000001,https://en.khl.ru/players/24854/,2018/2019,7.0,19.0,33.0,47.0,49.0,125.0,80741.0,29.0,55.0,7.0,105.33,105.4372284284758
https://en.khl.ru/players/24913/,2016/2017,3,6,22,15,33,51,53159,88.0,47.0,5.0,87.5,https://en.khl.ru/players/24913/,2017/2018,1.0,3.0,16.0,20.0,38.0,57.0,52440.0,70.0,53.0,7.0,44.739999999999995,94.31260538657236
https://en.khl.ru/players/24913/,2017/2018,1,3,16,20,38,57,52440,70.0,53.0,7.0,44.739999999999995,https://en.khl.ru/players/24913/,2018/2019,2.0,11.0,41.0,19.0,93.0,60.0,54526.0,82.0,55.0,6.0,107.09,102.60162473260065
https://en.khl.ru/players/24913/,2018/2019,2,11,41,19,93,60,54526,82.0,55.0,6.0,107.09,https://en.khl.ru/players/24913/,2019/2020,1.0,0.0,10.0,15.0,17.0,11.0,21093.0,22.0,30.0,2.0,3.2500000000000013,89.99779698272361
https://en.khl.ru/players/24977/,2018/2019,3,3,27,15,12,26,29894,8.0,16.0,2.0,56.22,https://en.khl.ru/players/24977/,2020/2021,2.0,8.0,18.0,15.0,6.0,41.0,32933.0,8.0,17.0,4.0,65.24,105.43743588896416
https://en.khl.ru/players/24977/,2020/2021,2,8,18,15,6,41,32933,8.0,17.0,4.0,65.24,https://en.khl.ru/players/24977/,2021/2022,1.0,5.0,18.0,15.0,14.0,39.0,31019.0,19.0,25.0,4.0,50.2,100.95171196454073
https://en.khl.ru/players/25022/,2017/2018,0,0,9,5,6,19,20247,11.0,27.0,2.0,22.96,https://en.khl.ru/players/25022/,2018/2019,1.0,4.0,26.0,25.0,10.0,41.0,43059.0,53.0,30.0,4.0,56.33,95.5857971050656
https://en.khl.ru/players/25022/,2018/2019,1,4,26,25,10,41,43059,53.0,30.0,4.0,56.33,https://en.khl.ru/players/25022/,2019/2020,4.0,4.0,18.0,23.0,20.0,66.0,52114.0,54.0,65.0,9.0,69.69,94.97438747058476
https://en.khl.ru/players/25022/,2019/2020,4,4,18,23,20,66,52114,54.0,65.0,9.0,69.69,https://en.khl.ru/players/25022/,2020/2021,1.0,4.0,14.0,19.0,29.0,32.0,41607.0,55.0,61.0,3.0,36.51,86.86252719470869
https://en.khl.ru/players/25022/,2020/2021,1,4,14,19,29,32,41607,55.0,61.0,3.0,36.51,https://en.khl.ru/players/25022/,2021/2022,3.0,7.0,30.0,21.0,20.0,56.0,53093.0,54.0,79.0,1.0,95.28,95.64331978891975
https://en.khl.ru/players/25253/,2016/2017,3,7,20,21,30,47,38262,11.0,49.0,7.0,57.61,https://en.khl.ru/players/25253/,2018/2019,1.0,1.0,7.0,14.0,8.0,16.0,18954.0,14.0,23.0,1.0,3.41,84.73331464926908
https://en.khl.ru/players/25253/,2018/2019,1,1,7,14,8,16,18954,14.0,23.0,1.0,3.41,https://en.khl.ru/players/25253/,2021/2022,0.0,2.0,10.0,10.0,16.0,16.0,23510.0,5.0,31.0,2.0,15.83,79.29851387685729
https://en.khl.ru/players/25314/,2018/2019,11,35,31,44,22,147,68796,16.0,40.0,7.0,197.07,https://en.khl.ru/players/25314/,2019/2020,0.0,4.0,12.0,19.0,14.0,43.0,25942.0,10.0,19.0,0.0,11.72,111.91478967359657
https://en.khl.ru/players/25314/,2019/2020,0,4,12,19,14,43,25942,10.0,19.0,0.0,11.72,https://en.khl.ru/players/25314/,2020/2021,4.0,11.0,17.0,25.0,13.0,90.0,39118.0,14.0,10.0,3.0,65.56,97.96234878452206
https://en.khl.ru/players/25353/,2016/2017,0,3,16,15,33,35,34509,43.0,61.0,6.0,42.43,https://en.khl.ru/players/25353/,2017/2018,1.0,1.0,8.0,11.0,16.0,21.0,19267.0,36.0,34.0,4.0,22.77,85.41619676179943
https://en.khl.ru/players/25353/,2017/2018,1,1,8,11,16,21,19267,36.0,34.0,4.0,22.77,https://en.khl.ru/players/25353/,2020/2021,1.0,6.0,17.0,31.0,26.0,61.0,41380.0,77.0,81.0,3.0,45.63,83.12700509773124
https://en.khl.ru/players/25353/,2020/2021,1,6,17,31,26,61,41380,77.0,81.0,3.0,45.63,https://en.khl.ru/players/25353/,2021/2022,4.0,5.0,15.0,17.0,34.0,59.0,43764.0,71.0,72.0,2.0,64.03,89.64122474049728
https://en.khl.ru/players/25404/,2019/2020,2,1,6,5,9,12,13398,17.0,5.0,2.0,19.63,https://en.khl.ru/players/25404/,2020/2021,2.0,3.0,17.0,7.0,4.0,31.0,22339.0,35.0,17.0,1.0,60.42,99.3739023551777
https://en.khl.ru/players/25404/,2020/2021,2,3,17,7,4,31,22339,35.0,17.0,1.0,60.42,https://en.khl.ru/players/25404/,2021/2022,1.0,2.0,12.0,11.0,16.0,27.0,32481.0,51.0,20.0,1.0,32.2,97.87039128607326
https://en.khl.ru/players/25699/,2019/2020,1,7,22,20,8,23,29810,3.0,27.0,2.0,48.68,https://en.khl.ru/players/25699/,2020/2021,3.0,10.0,20.0,8.0,20.0,36.0,34016.0,3.0,30.0,3.0,85.74,107.32645404940213
https://en.khl.ru/players/25699/,2020/2021,3,10,20,8,20,36,34016,3.0,30.0,3.0,85.74,https://en.khl.ru/players/25699/,2021/2022,1.0,5.0,28.0,15.0,14.0,33.0,38146.0,5.0,56.0,6.0,77.22,107.53042455237005
https://en.khl.ru/players/26646/,2019/2020,1,4,20,16,8,57,39817,26.0,44.0,2.0,58.62,https://en.khl.ru/players/26646/,2020/2021,5.0,14.0,25.0,27.0,16.0,87.0,61448.0,50.0,99.0,5.0,126.72,106.77971866154553
https://en.khl.ru/players/26646/,2020/2021,5,14,25,27,16,87,61448,50.0,99.0,5.0,126.72,https://en.khl.ru/players/26646/,2021/2022,5.0,6.0,31.0,15.0,2.0,56.0,40482.0,32.0,41.0,3.0,109.86,121.93386236710415
https://en.khl.ru/players/27236/,2017/2018,1,8,19,33,26,101,62288,40.0,54.0,8.0,54.69,https://en.khl.ru/players/27236/,2018/2019,3.0,16.0,28.0,24.0,30.0,89.0,63280.0,35.0,45.0,5.0,116.86,107.67504231954592
https://en.khl.ru/players/27236/,2018/2019,3,16,28,24,30,89,63280,35.0,45.0,5.0,116.86,https://en.khl.ru/players/27236/,2019/2020,2.0,18.0,36.0,31.0,56.0,96.0,68308.0,65.0,47.0,7.0,124.33999999999999,123.20552355701642
https://en.khl.ru/players/27236/,2019/2020,2,18,36,31,56,96,68308,65.0,47.0,7.0,124.33999999999999,https://en.khl.ru/players/27236/,2020/2021,3.0,7.0,31.0,20.0,13.0,60.0,53973.0,42.0,54.0,5.0,102.17999999999999,115.456910565487
