Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Hits,Shots_blocked,Penalties_against,R
https://en.khl.ru/players/14633/,2018/2019,12,19,33,31,16,88,58.0,18.0,5.0,2.0839911588253868
https://en.khl.ru/players/14633/,2019/2020,7,4,26,33,22,89,53.0,33.0,4.0,1.0622447369804904
https://en.khl.ru/players/14633/,2020/2021,11,3,15,26,24,79,41.0,22.0,8.0,1.131495336681357
https://en.khl.ru/players/14633/,2021/2022,7,3,14,23,14,41,31.0,26.0,5.0,0.9927453226422298
https://en.khl.ru/players/14653/,2014/2015,3,8,23,25,41,95,11.0,15.0,11.0,1.0744788318486547
https://en.khl.ru/players/14653/,2015/2016,3,8,17,22,24,67,15.0,17.0,6.0,0.9124168025741615
https://en.khl.ru/players/14653/,2016/2017,1,6,11,23,39,95,33.0,17.0,6.0,0.5369241914177355
https://en.khl.ru/players/14655/,2014/2015,14,15,29,33,16,109,31.0,12.0,13.0,2.096877231220172
https://en.khl.ru/players/14655/,2015/2016,6,9,18,18,6,79,20.0,31.0,13.0,1.893777587925388
https://en.khl.ru/players/14655/,2016/2017,4,6,19,25,6,79,9.0,49.0,17.0,1.227298084671171
https://en.khl.ru/players/14655/,2017/2018,5,6,14,16,10,50,9.0,28.0,5.0,1.9284386617100373
https://en.khl.ru/players/14655/,2018/2019,4,5,9,14,2,43,16.0,24.0,8.0,1.8376326460184624
https://en.khl.ru/players/14655/,2019/2020,1,7,14,22,12,73,30.0,48.0,6.0,0.9618340726426282
https://en.khl.ru/players/14655/,2020/2021,4,5,15,18,4,35,20.0,20.0,5.0,1.8432769367764916
https://en.khl.ru/players/14671/,2014/2015,2,1,6,20,12,25,15.0,16.0,4.0,0.024564994882292735
https://en.khl.ru/players/14671/,2015/2016,8,14,28,20,14,52,17.0,16.0,7.0,2.209120083588328
https://en.khl.ru/players/14671/,2016/2017,3,0,6,13,16,39,10.0,20.0,9.0,0.5632921295571898
https://en.khl.ru/players/14671/,2018/2019,6,6,17,15,14,34,3.0,27.0,8.0,1.8415797648102952
https://en.khl.ru/players/14671/,2019/2020,5,5,18,27,22,81,13.0,47.0,8.0,1.1055611055611057
https://en.khl.ru/players/14695/,2014/2015,2,4,7,8,2,40,16.0,8.0,7.0,1.5264129296154036
https://en.khl.ru/players/14695/,2015/2016,10,6,19,10,6,45,7.0,9.0,16.0,3.443697263031653
https://en.khl.ru/players/14695/,2016/2017,6,10,26,25,16,70,10.0,25.0,10.0,1.8139465728304505
https://en.khl.ru/players/14695/,2017/2018,3,7,19,11,0,42,35.0,24.0,14.0,1.5746063484128967
https://en.khl.ru/players/14695/,2018/2019,9,7,21,23,8,56,27.0,16.0,8.0,2.012948793407887
https://en.khl.ru/players/14695/,2019/2020,3,2,6,10,7,42,17.0,13.0,5.0,0.8507853403141361
https://en.khl.ru/players/14695/,2020/2021,0,3,7,11,2,14,7.0,8.0,1.0,0.5898462186644196
https://en.khl.ru/players/14733/,2014/2015,16,15,28,30,12,108,30.0,10.0,20.0,2.0780420226275687
https://en.khl.ru/players/14733/,2015/2016,14,19,34,34,26,125,25.0,24.0,13.0,2.2065007668332264
https://en.khl.ru/players/14733/,2016/2017,11,12,21,27,20,121,21.0,12.0,18.0,1.8108651911468812
https://en.khl.ru/players/14733/,2017/2018,21,21,36,38,22,131,14.0,13.0,20.0,2.409711592379855
https://en.khl.ru/players/14733/,2018/2019,16,15,27,25,18,128,43.0,12.0,10.0,2.3768496971204236
https://en.khl.ru/players/14733/,2019/2020,6,18,30,22,6,69,9.0,12.0,8.0,2.546621747088628
https://en.khl.ru/players/14733/,2020/2021,16,23,29,42,20,95,14.0,8.0,12.0,2.345299677180973
https://en.khl.ru/players/14733/,2021/2022,7,10,17,32,16,103,14.0,20.0,9.0,1.2402833702977973
https://en.khl.ru/players/14738/,2014/2015,13,25,30,34,10,122,16.0,10.0,33.0,2.587675706375124
https://en.khl.ru/players/14738/,2015/2016,8,11,22,28,8,110,16.0,11.0,18.0,1.4640808522261677
https://en.khl.ru/players/14738/,2016/2017,8,20,24,14,12,94,10.0,16.0,21.0,2.4919359939282777
https://en.khl.ru/players/14738/,2017/2018,9,9,21,16,6,53,8.0,9.0,12.0,2.3861639485772423
https://en.khl.ru/players/14738/,2018/2019,6,13,21,28,6,82,29.0,15.0,13.0,1.670267020020934
https://en.khl.ru/players/14738/,2019/2020,2,4,4,12,4,25,7.0,7.0,12.0,0.9745910198398886
https://en.khl.ru/players/14763/,2014/2015,6,6,19,8,22,89,41.0,27.0,9.0,1.9010192803635024
https://en.khl.ru/players/14763/,2015/2016,7,5,20,7,35,92,67.0,33.0,17.0,2.023006743355811
https://en.khl.ru/players/14763/,2016/2017,6,4,19,8,29,98,61.0,46.0,14.0,1.9079810536147124
https://en.khl.ru/players/14763/,2017/2018,3,5,13,8,36,58,42.0,35.0,7.0,1.3644115974985787
https://en.khl.ru/players/14763/,2018/2019,8,4,20,6,16,88,43.0,36.0,12.0,2.0950997164350498
https://en.khl.ru/players/14763/,2020/2021,15,10,32,25,19,75,23.0,54.0,9.0,2.366863905325444
https://en.khl.ru/players/14763/,2021/2022,6,2,17,16,12,61,17.0,52.0,5.0,1.2975957667088462
https://en.khl.ru/players/14766/,2015/2016,16,15,36,30,24,95,25.0,24.0,19.0,2.57001647446458
https://en.khl.ru/players/14766/,2016/2017,9,11,17,9,4,45,13.0,11.0,7.0,2.6741156900285614
https://en.khl.ru/players/14766/,2017/2018,7,8,16,18,18,59,14.0,19.0,17.0,1.3208443043984979
https://en.khl.ru/players/14800/,2014/2015,10,16,35,29,28,87,39.0,5.0,18.0,2.7173634921447216
https://en.khl.ru/players/14800/,2015/2016,7,5,18,22,28,72,25.0,7.0,17.0,1.5331296992481203
https://en.khl.ru/players/14800/,2016/2017,2,3,8,6,6,42,16.0,9.0,13.0,1.355439912864577
https://en.khl.ru/players/14800/,2017/2018,11,3,13,20,34,105,29.0,19.0,17.0,1.1514383663735281
https://en.khl.ru/players/14800/,2018/2019,0,2,7,12,2,22,16.0,6.0,8.0,0.7105902885993892
https://en.khl.ru/players/14815/,2014/2015,8,19,21,23,22,92,61.0,17.0,15.0,1.9131877246336744
https://en.khl.ru/players/14815/,2015/2016,10,18,19,16,70,93,33.0,21.0,9.0,2.13129312111483
https://en.khl.ru/players/14815/,2016/2017,9,13,23,13,39,74,23.0,11.0,9.0,2.3540272328640666
https://en.khl.ru/players/14815/,2017/2018,11,13,22,23,24,88,55.0,24.0,13.0,1.9214639725505145
https://en.khl.ru/players/14815/,2018/2019,12,13,33,39,48,79,51.0,40.0,4.0,1.715731202111669
https://en.khl.ru/players/14815/,2019/2020,3,1,8,12,12,25,22.0,16.0,2.0,0.8799433599676343
https://en.khl.ru/players/14815/,2020/2021,5,13,14,24,16,54,25.0,25.0,3.0,1.3435700575815739
https://en.khl.ru/players/14815/,2021/2022,1,9,14,18,14,61,38.0,18.0,5.0,1.0462596218518796
https://en.khl.ru/players/14822/,2016/2017,5,10,22,28,28,88,40.0,36.0,24.0,1.3911620294599016
https://en.khl.ru/players/14822/,2017/2018,15,10,33,21,16,89,34.0,27.0,28.0,2.587872518979683
https://en.khl.ru/players/14822/,2018/2019,5,5,18,12,10,41,51.0,17.0,13.0,2.406187338871384
https://en.khl.ru/players/14822/,2019/2020,4,14,16,19,40,64,55.0,46.0,24.0,1.3988522238163557
https://en.khl.ru/players/14822/,2020/2021,5,8,19,20,29,43,48.0,36.0,14.0,1.3753502049132882
https://en.khl.ru/players/14822/,2021/2022,4,2,8,12,20,37,49.0,23.0,9.0,0.9714902533494191
https://en.khl.ru/players/14826/,2014/2015,21,7,35,33,4,143,43.0,39.0,19.0,3.095411507647487
https://en.khl.ru/players/14826/,2015/2016,12,6,18,30,16,121,31.0,41.0,17.0,1.7250206766176992
https://en.khl.ru/players/14826/,2016/2017,2,1,5,13,12,70,26.0,40.0,8.0,0.768917108405662
https://en.khl.ru/players/14826/,2017/2018,6,3,10,4,12,43,22.0,40.0,15.0,1.996573537163943
https://en.khl.ru/players/14826/,2018/2019,6,2,13,10,6,37,27.0,46.0,7.0,1.9294719532249223
https://en.khl.ru/players/14826/,2019/2020,1,1,7,8,4,26,26.0,38.0,5.0,0.875
https://en.khl.ru/players/14826/,2020/2021,3,2,9,9,8,23,37.0,43.0,4.0,1.494548572828617
https://en.khl.ru/players/14834/,2014/2015,17,18,40,21,51,111,57.0,18.0,12.0,2.940724225417083
https://en.khl.ru/players/14834/,2015/2016,8,13,25,27,28,54,18.0,14.0,6.0,1.5895886590750639
https://en.khl.ru/players/14834/,2016/2017,11,12,26,21,18,92,40.0,17.0,5.0,1.918447601021702
https://en.khl.ru/players/14834/,2017/2018,11,12,28,27,32,84,31.0,11.0,10.0,1.918258014343731
https://en.khl.ru/players/14834/,2018/2019,7,4,10,19,8,44,18.0,19.0,3.0,1.1630123927550047
https://en.khl.ru/players/14834/,2019/2020,5,13,23,25,16,87,38.0,33.0,14.0,1.3847740330316076
https://en.khl.ru/players/14834/,2020/2021,4,5,9,23,10,46,34.0,11.0,5.0,0.7190879859690149
https://en.khl.ru/players/14840/,2014/2015,12,32,44,27,16,129,18.0,14.0,20.0,3.0972474571666297
https://en.khl.ru/players/14840/,2015/2016,16,21,38,39,16,156,3.0,19.0,29.0,2.485893174615444
https://en.khl.ru/players/14840/,2016/2017,16,32,42,34,26,190,17.0,22.0,25.0,2.8543762893108235
https://en.khl.ru/players/14840/,2017/2018,17,28,36,36,57,171,25.0,31.0,18.0,2.484599288860274
https://en.khl.ru/players/14840/,2018/2019,24,37,43,21,40,190,32.0,19.0,20.0,3.4767397365112336
https://en.khl.ru/players/14840/,2019/2020,4,11,13,12,10,82,9.0,8.0,7.0,2.134317051480518
https://en.khl.ru/players/14840/,2020/2021,14,33,49,28,38,138,23.0,24.0,14.0,2.9779612652540832
https://en.khl.ru/players/14840/,2021/2022,12,22,30,30,4,111,9.0,14.0,7.0,2.8234375677668386
https://en.khl.ru/players/14893/,2014/2015,10,23,24,40,58,69,30.0,14.0,17.0,1.4681802292421762
https://en.khl.ru/players/14893/,2015/2016,7,17,27,35,32,62,17.0,12.0,4.0,1.3223964122810379
https://en.khl.ru/players/14893/,2016/2017,11,20,26,24,22,82,13.0,12.0,13.0,2.0020091848450057
https://en.khl.ru/players/14893/,2017/2018,6,22,24,15,8,51,7.0,6.0,10.0,2.7424676799913454
https://en.khl.ru/players/14893/,2018/2019,4,8,10,24,10,26,5.0,5.0,3.0,0.8040874445095904
https://en.khl.ru/players/14896/,2014/2015,9,6,19,28,16,96,37.0,6.0,17.0,1.898138911847693
https://en.khl.ru/players/14896/,2015/2016,6,3,11,13,18,64,31.0,1.0,10.0,1.7611775215893137
https://en.khl.ru/players/14896/,2016/2017,17,12,30,41,28,166,44.0,17.0,12.0,2.1996190202350574
https://en.khl.ru/players/14896/,2017/2018,7,2,12,20,28,60,36.0,8.0,11.0,1.304690136092678
https://en.khl.ru/players/14896/,2018/2019,1,9,15,12,8,31,20.0,7.0,4.0,1.9179986101459345
https://en.khl.ru/players/14897/,2014/2015,14,11,28,17,8,93,11.0,12.0,12.0,3.358303886925795
https://en.khl.ru/players/14897/,2015/2016,3,5,12,11,35,40,16.0,4.0,3.0,1.6066945606694563
https://en.khl.ru/players/14897/,2016/2017,9,8,18,21,18,74,28.0,10.0,13.0,2.147484248824208
https://en.khl.ru/players/14897/,2017/2018,3,0,4,8,17,34,46.0,2.0,3.0,0.903886712865321
https://en.khl.ru/players/14897/,2019/2020,4,0,6,6,18,32,18.0,8.0,4.0,1.6375781081663434
https://en.khl.ru/players/14914/,2014/2015,0,6,9,20,16,29,48.0,13.0,9.0,0.4939209726443769
https://en.khl.ru/players/14914/,2015/2016,0,5,7,15,14,24,37.0,12.0,6.0,0.8744316194473591
https://en.khl.ru/players/14914/,2016/2017,1,4,9,13,28,25,62.0,43.0,5.0,0.8753126116470168
https://en.khl.ru/players/14914/,2017/2018,1,1,5,17,22,26,53.0,23.0,2.0,0.15073483230749907
https://en.khl.ru/players/14929/,2015/2016,2,2,8,20,12,29,10.0,43.0,6.0,0.37808136310934115
https://en.khl.ru/players/14929/,2016/2017,7,9,20,25,10,44,9.0,48.0,6.0,1.3424235388479644
https://en.khl.ru/players/14929/,2019/2020,5,7,11,24,0,53,1.0,39.0,7.0,1.0682574916759158
https://en.khl.ru/players/14929/,2020/2021,3,3,9,17,6,41,3.0,21.0,5.0,0.6256879670934478
https://en.khl.ru/players/14929/,2021/2022,3,3,9,3,8,24,2.0,33.0,3.0,1.490774306545558
https://en.khl.ru/players/14936/,2014/2015,10,13,33,10,14,89,162.0,33.0,16.0,3.5142095307550307
https://en.khl.ru/players/14936/,2015/2016,9,9,26,18,34,124,110.0,30.0,25.0,1.932367149758454
https://en.khl.ru/players/14936/,2016/2017,5,15,22,20,12,104,65.0,33.0,17.0,1.8878219118288957
https://en.khl.ru/players/14936/,2017/2018,7,5,21,16,18,89,59.0,25.0,22.0,1.660616513908666
https://en.khl.ru/players/14936/,2018/2019,13,11,38,19,46,114,149.0,25.0,19.0,2.5449789685765793
https://en.khl.ru/players/14936/,2019/2020,0,5,12,15,20,47,81.0,23.0,8.0,1.2519787019715067
https://en.khl.ru/players/14936/,2020/2021,6,7,19,14,30,92,78.0,27.0,16.0,1.9486271036315324
https://en.khl.ru/players/14936/,2021/2022,5,7,19,10,26,75,68.0,21.0,12.0,1.8006244100776883
https://en.khl.ru/players/15050/,2014/2015,5,11,18,18,18,59,13.0,8.0,9.0,1.742230399908001
https://en.khl.ru/players/15050/,2015/2016,0,4,8,7,6,29,11.0,4.0,1.0,1.4462187405845135
https://en.khl.ru/players/15050/,2016/2017,19,21,33,32,60,125,11.0,10.0,15.0,2.261024932997645
https://en.khl.ru/players/15050/,2017/2018,6,7,14,14,50,77,4.0,7.0,6.0,1.3257227030012888
https://en.khl.ru/players/15050/,2018/2019,3,5,9,8,8,32,6.0,7.0,4.0,1.8551832696199684
https://en.khl.ru/players/15070/,2014/2015,13,22,30,19,8,126,17.0,12.0,12.0,2.976036333937571
https://en.khl.ru/players/15070/,2015/2016,0,6,8,11,14,48,9.0,10.0,7.0,1.432680306072611
https://en.khl.ru/players/15070/,2016/2017,6,8,14,19,12,111,15.0,13.0,10.0,1.7624231971542526
https://en.khl.ru/players/15103/,2014/2015,2,3,12,17,43,65,53.0,12.0,6.0,0.656328421594492
https://en.khl.ru/players/15103/,2015/2016,1,1,3,17,27,32,40.0,11.0,6.0,-0.12788178039856488
https://en.khl.ru/players/15103/,2016/2017,5,6,14,19,15,65,35.0,13.0,7.0,1.3837638376383763
https://en.khl.ru/players/15103/,2017/2018,6,2,7,14,28,44,28.0,7.0,1.0,0.7686510926902789
https://en.khl.ru/players/15103/,2018/2019,2,2,5,16,2,25,21.0,10.0,3.0,0.5864800905442946
https://en.khl.ru/players/15104/,2014/2015,11,16,24,38,23,156,95.0,16.0,23.0,1.9171881240846758
https://en.khl.ru/players/15104/,2015/2016,13,9,23,34,64,162,88.0,7.0,4.0,1.4615425056516482
https://en.khl.ru/players/15104/,2016/2017,11,11,24,19,36,132,60.0,5.0,9.0,2.0632651792927725
https://en.khl.ru/players/15104/,2017/2018,6,8,16,20,58,106,69.0,14.0,3.0,1.3496811192959906
https://en.khl.ru/players/15104/,2019/2020,6,9,13,26,30,112,94.0,14.0,11.0,1.1529467215343618
https://en.khl.ru/players/15104/,2020/2021,5,13,19,19,22,79,96.0,4.0,9.0,2.502858202268022
https://en.khl.ru/players/15104/,2021/2022,5,5,14,20,21,62,71.0,13.0,9.0,1.2801938729815872
https://en.khl.ru/players/15112/,2014/2015,9,6,13,11,8,58,17.0,6.0,1.0,2.295552367288379
https://en.khl.ru/players/15112/,2015/2016,8,14,32,19,32,106,6.0,19.0,6.0,1.7602190494817134
https://en.khl.ru/players/15112/,2016/2017,12,15,28,26,18,163,3.0,26.0,6.0,2.175081955839245
https://en.khl.ru/players/15112/,2017/2018,8,6,19,8,6,69,7.0,13.0,2.0,2.964778432225165
https://en.khl.ru/players/15112/,2018/2019,16,25,36,22,26,140,18.0,12.0,6.0,2.9874270157968263
https://en.khl.ru/players/15112/,2019/2020,3,10,19,26,16,99,14.0,20.0,3.0,0.8933054031127192
https://en.khl.ru/players/15112/,2020/2021,3,13,16,11,6,56,8.0,5.0,5.0,1.953445915107257
https://en.khl.ru/players/15112/,2021/2022,8,8,23,20,8,58,4.0,12.0,2.0,1.9218776574635752
https://en.khl.ru/players/15114/,2014/2015,2,2,11,13,11,31,71.0,11.0,4.0,1.0165967114636683
https://en.khl.ru/players/15114/,2015/2016,5,7,15,28,12,87,59.0,14.0,8.0,0.8788519301368339
https://en.khl.ru/players/15114/,2016/2017,5,13,25,20,25,71,42.0,21.0,5.0,1.4139656297585381
https://en.khl.ru/players/15114/,2017/2018,3,3,11,15,16,59,44.0,24.0,3.0,0.8257522743177047
https://en.khl.ru/players/15114/,2018/2019,5,6,21,10,18,44,48.0,13.0,0.0,1.6663490075421352
https://en.khl.ru/players/15114/,2019/2020,5,5,12,10,16,46,61.0,22.0,1.0,1.6267423686644764
https://en.khl.ru/players/15114/,2020/2021,4,5,20,32,22,40,78.0,25.0,7.0,0.6974616967756688
https://en.khl.ru/players/15114/,2021/2022,4,5,9,14,10,36,45.0,30.0,5.0,1.4115749142972376
https://en.khl.ru/players/15129/,2014/2015,6,6,15,27,18,68,44.0,33.0,13.0,1.3082290170326287
https://en.khl.ru/players/15129/,2015/2016,20,16,27,30,14,149,24.0,61.0,23.0,2.4564903452485525
https://en.khl.ru/players/15129/,2016/2017,2,9,12,9,4,42,13.0,19.0,5.0,1.9588085929627987
https://en.khl.ru/players/15160/,2014/2015,4,5,16,9,16,29,37.0,17.0,17.0,1.683057223945614
https://en.khl.ru/players/15160/,2015/2016,5,8,17,19,22,46,47.0,26.0,13.0,1.16382036685642
https://en.khl.ru/players/15160/,2016/2017,5,12,26,16,29,75,42.0,28.0,13.0,1.5725569204985113
https://en.khl.ru/players/15160/,2017/2018,4,0,6,9,8,32,32.0,27.0,9.0,0.8254104123994986
https://en.khl.ru/players/15160/,2018/2019,9,10,31,8,14,39,35.0,31.0,10.0,2.850877192982456
https://en.khl.ru/players/15160/,2019/2020,5,3,16,17,14,52,33.0,37.0,9.0,1.3007270323859883
https://en.khl.ru/players/15160/,2020/2021,4,5,12,18,12,38,34.0,26.0,9.0,1.1250806922627647
https://en.khl.ru/players/15217/,2014/2015,24,33,47,49,38,146,58.0,26.0,12.0,2.9821595149253732
https://en.khl.ru/players/15217/,2015/2016,26,29,39,49,54,123,44.0,31.0,16.0,2.550614194722475
https://en.khl.ru/players/15217/,2016/2017,16,33,30,39,85,170,54.0,13.0,11.0,2.4148003894839336
https://en.khl.ru/players/15217/,2017/2018,20,25,44,38,24,130,84.0,25.0,8.0,2.784499923418594
https://en.khl.ru/players/15217/,2018/2019,20,35,47,35,34,127,70.0,21.0,14.0,2.9893965847634463
https://en.khl.ru/players/15247/,2014/2015,6,3,17,9,31,54,19.0,16.0,9.0,1.3731170336037082
https://en.khl.ru/players/15247/,2015/2016,5,8,17,19,44,84,22.0,21.0,10.0,1.1614550095724314
https://en.khl.ru/players/15247/,2016/2017,6,8,19,17,29,89,17.0,20.0,13.0,1.5176273083379967
https://en.khl.ru/players/15247/,2017/2018,1,8,19,15,16,78,18.0,28.0,6.0,1.2166226191561105
https://en.khl.ru/players/15247/,2018/2019,2,3,15,4,6,36,20.0,22.0,6.0,1.796770668932864
https://en.khl.ru/players/15247/,2019/2020,1,2,13,20,35,69,33.0,30.0,7.0,0.42385709960641843
https://en.khl.ru/players/15247/,2020/2021,1,7,9,10,15,43,22.0,23.0,7.0,1.086884921941901
https://en.khl.ru/players/15247/,2021/2022,6,1,10,7,4,36,6.0,11.0,4.0,1.8300528999666397
https://en.khl.ru/players/15250/,2014/2015,11,21,28,36,28,101,77.0,10.0,25.0,2.0048169883645985
https://en.khl.ru/players/15250/,2015/2016,15,10,22,27,38,96,45.0,8.0,18.0,1.534501696804761
https://en.khl.ru/players/15250/,2016/2017,9,7,16,30,14,87,45.0,12.0,8.0,1.1872947224545585
https://en.khl.ru/players/15250/,2017/2018,11,11,19,20,42,69,23.0,4.0,12.0,1.5555272217263802
https://en.khl.ru/players/15250/,2018/2019,7,16,27,30,34,93,17.0,8.0,8.0,1.3057137247202042
https://en.khl.ru/players/15250/,2019/2020,6,13,27,36,42,80,33.0,16.0,12.0,0.9812991475583163
https://en.khl.ru/players/15251/,2014/2015,13,19,32,32,22,137,10.0,20.0,13.0,2.2986897118765635
https://en.khl.ru/players/15251/,2015/2016,10,18,23,27,18,129,7.0,18.0,2.0,1.6758730455949817
https://en.khl.ru/players/15251/,2016/2017,11,18,25,24,10,133,19.0,22.0,9.0,2.0927869962749748
https://en.khl.ru/players/15251/,2017/2018,5,13,15,13,4,59,3.0,4.0,3.0,2.494895117876369
https://en.khl.ru/players/15251/,2018/2019,18,26,36,34,32,147,5.0,24.0,13.0,2.4094274324265124
https://en.khl.ru/players/15251/,2019/2020,11,21,25,39,14,126,3.0,28.0,7.0,1.8487744079767343
https://en.khl.ru/players/15251/,2020/2021,7,16,17,28,8,60,4.0,19.0,4.0,1.8658153998568991
https://en.khl.ru/players/15251/,2021/2022,3,15,15,25,12,68,6.0,15.0,5.0,1.6825473404896878
https://en.khl.ru/players/15255/,2014/2015,9,6,23,26,16,85,56.0,24.0,14.0,1.367360596140281
https://en.khl.ru/players/15255/,2015/2016,5,11,20,20,29,78,53.0,28.0,11.0,1.445041061276058
https://en.khl.ru/players/15255/,2016/2017,7,6,22,28,22,99,53.0,26.0,11.0,1.1016094083398118
https://en.khl.ru/players/15255/,2017/2018,0,9,10,27,22,63,84.0,33.0,15.0,0.8240060427109799
https://en.khl.ru/players/15255/,2018/2019,5,5,12,26,32,62,45.0,17.0,11.0,0.6468063934324273
https://en.khl.ru/players/15255/,2019/2020,7,7,18,26,23,68,53.0,41.0,13.0,1.082700623063566
https://en.khl.ru/players/15255/,2021/2022,5,6,9,11,27,50,29.0,25.0,7.0,1.159965514538757
https://en.khl.ru/players/15262/,2014/2015,7,9,25,22,16,81,8.0,19.0,15.0,1.6747153426963803
https://en.khl.ru/players/15262/,2016/2017,5,9,16,14,20,49,10.0,14.0,6.0,1.460671013235582
https://en.khl.ru/players/15262/,2017/2018,3,3,9,14,8,41,4.0,8.0,3.0,0.789531398494042
https://en.khl.ru/players/15270/,2014/2015,6,10,23,31,18,62,27.0,41.0,14.0,1.230180426462548
https://en.khl.ru/players/15270/,2015/2016,6,3,12,21,8,78,25.0,29.0,9.0,1.0199156366078361
https://en.khl.ru/players/15270/,2016/2017,6,8,17,9,6,98,45.0,31.0,7.0,1.6847217742700487
https://en.khl.ru/players/15270/,2017/2018,9,8,14,16,8,84,37.0,36.0,4.0,1.8022460828046893
https://en.khl.ru/players/15270/,2018/2019,4,5,21,9,12,58,43.0,63.0,8.0,2.0055710306406684
https://en.khl.ru/players/15270/,2019/2020,6,11,33,32,16,72,36.0,68.0,6.0,1.6881882721225334
https://en.khl.ru/players/15270/,2020/2021,7,5,13,23,12,46,28.0,53.0,6.0,1.2657917331043786
https://en.khl.ru/players/15270/,2021/2022,4,7,16,22,20,63,28.0,70.0,8.0,1.2502148135418456
https://en.khl.ru/players/15276/,2016/2017,0,3,7,7,24,12,16.0,14.0,4.0,0.604551920341394
https://en.khl.ru/players/15276/,2017/2018,1,2,14,12,30,32,15.0,16.0,4.0,0.41445346926136767
https://en.khl.ru/players/15276/,2018/2019,2,2,8,19,40,28,18.0,31.0,8.0,0.08992131884600973
https://en.khl.ru/players/15285/,2014/2015,8,3,17,19,32,55,18.0,25.0,9.0,0.9933774834437086
https://en.khl.ru/players/15285/,2015/2016,10,5,19,16,24,71,17.0,38.0,5.0,1.6454115758494603
https://en.khl.ru/players/15285/,2018/2019,11,12,19,29,40,89,9.0,19.0,10.0,1.3748393226401385
https://en.khl.ru/players/15285/,2019/2020,3,8,13,29,41,62,11.0,36.0,8.0,0.5335428902307884
https://en.khl.ru/players/15307/,2014/2015,2,8,14,3,15,31,22.0,8.0,6.0,3.029607528115676
https://en.khl.ru/players/15307/,2015/2016,9,2,16,27,20,80,20.0,17.0,9.0,1.1447177634758718
https://en.khl.ru/players/15307/,2016/2017,2,6,13,9,16,60,31.0,13.0,5.0,1.3243473910356396
https://en.khl.ru/players/15307/,2017/2018,12,17,22,21,38,112,32.0,14.0,11.0,2.15465084507592
https://en.khl.ru/players/15307/,2018/2019,2,8,16,18,20,75,19.0,22.0,7.0,0.9924478203147105
https://en.khl.ru/players/15308/,2014/2015,9,8,19,15,18,83,22.0,7.0,8.0,2.9039377395748636
https://en.khl.ru/players/15308/,2015/2016,15,25,34,23,26,149,25.0,8.0,14.0,3.1553675545901454
https://en.khl.ru/players/15308/,2016/2017,17,8,29,17,12,110,11.0,4.0,6.0,3.7883454478255514
https://en.khl.ru/players/15308/,2017/2018,15,11,16,13,18,141,12.0,8.0,7.0,3.0380548010232338
https://en.khl.ru/players/15308/,2018/2019,19,12,17,32,89,156,17.0,9.0,13.0,1.9039451114922812
https://en.khl.ru/players/15308/,2019/2020,9,5,25,11,6,91,15.0,4.0,7.0,3.2552131389555266
https://en.khl.ru/players/15308/,2020/2021,23,14,26,16,10,122,30.0,9.0,11.0,3.5486566114067104
https://en.khl.ru/players/15308/,2021/2022,23,19,34,25,14,123,16.0,6.0,12.0,4.14602913817681
https://en.khl.ru/players/15322/,2014/2015,10,16,23,17,40,83,122.0,10.0,26.0,2.225323570459021
https://en.khl.ru/players/15322/,2018/2019,5,9,27,24,28,91,60.0,24.0,8.0,1.3513264044010411
https://en.khl.ru/players/15322/,2019/2020,6,12,28,34,28,87,63.0,23.0,7.0,1.2793853311246608
