Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Icetime_seconds,Hits,Shots_blocked,Penalties_against,Rating
https://en.khl.ru/players/23292/,2017/2018,5,8,15,26,18,69,45326,19.0,14.0,9.0,78
https://en.khl.ru/players/23355/,2016/2017,6,5,15,24,10,46,27789,41.0,13.0,13.0,68
https://en.khl.ru/players/23355/,2017/2018,16,13,28,28,55,120,64671,84.0,28.0,15.0,204
https://en.khl.ru/players/23355/,2018/2019,18,23,51,32,38,160,76093,107.0,41.0,16.0,335
https://en.khl.ru/players/23355/,2019/2020,2,6,11,6,4,49,19675,21.0,10.0,5.0,78
https://en.khl.ru/players/23355/,2020/2021,14,32,54,42,38,150,80201,80.0,49.0,19.0,339
https://en.khl.ru/players/23355/,2021/2022,19,10,40,38,56,118,63509,106.0,53.0,8.0,222
https://en.khl.ru/players/23421/,2015/2016,1,4,7,14,10,54,21499,23.0,5.0,4.0,35
https://en.khl.ru/players/23421/,2017/2018,13,18,21,16,20,148,50708,42.0,6.0,8.0,221
https://en.khl.ru/players/23421/,2018/2019,19,6,31,34,16,143,52111,50.0,2.0,4.0,191
https://en.khl.ru/players/23421/,2019/2020,5,3,10,11,10,71,26739,26.0,10.0,3.0,73
https://en.khl.ru/players/23423/,2015/2016,13,14,30,24,18,119,56607,37.0,19.0,5.0,199
https://en.khl.ru/players/23423/,2016/2017,18,25,33,39,60,130,65698,23.0,13.0,10.0,229
https://en.khl.ru/players/23423/,2018/2019,12,19,23,49,18,132,64566,22.0,26.0,9.0,159
https://en.khl.ru/players/23464/,2019/2020,2,5,10,15,14,33,19805,43.0,10.0,6.0,48
https://en.khl.ru/players/23464/,2020/2021,3,0,6,17,10,42,24701,35.0,10.0,3.0,15
https://en.khl.ru/players/23464/,2021/2022,6,4,13,25,27,44,29483,38.0,19.0,7.0,50
https://en.khl.ru/players/23601/,2015/2016,19,35,42,36,36,170,77275,27.0,22.0,20.0,341
https://en.khl.ru/players/23601/,2016/2017,18,30,38,28,10,176,71959,20.0,25.0,23.0,346
https://en.khl.ru/players/23601/,2017/2018,9,28,24,28,26,137,70138,29.0,29.0,9.0,221
https://en.khl.ru/players/23601/,2018/2019,2,8,20,19,24,47,32244,12.0,13.0,7.0,64
https://en.khl.ru/players/23601/,2019/2020,18,26,45,29,30,105,66809,25.0,22.0,17.0,292
https://en.khl.ru/players/23601/,2020/2021,7,7,25,20,4,55,33330,16.0,9.0,6.0,116
https://en.khl.ru/players/23603/,2015/2016,11,19,28,23,124,82,52270,119.0,13.0,14.0,155
https://en.khl.ru/players/23603/,2016/2017,15,13,33,32,100,75,57230,152.0,10.0,9.0,155
https://en.khl.ru/players/23603/,2017/2018,9,11,29,22,74,74,57471,121.0,14.0,19.0,143
https://en.khl.ru/players/23603/,2018/2019,20,18,48,40,89,106,62901,105.0,12.0,17.0,239
https://en.khl.ru/players/23603/,2019/2020,16,17,39,31,102,81,60411,93.0,16.0,15.0,193
https://en.khl.ru/players/23603/,2020/2021,11,10,21,23,40,55,44641,66.0,15.0,5.0,122
https://en.khl.ru/players/23603/,2021/2022,2,4,11,15,24,26,24952,24.0,9.0,1.0,23
https://en.khl.ru/players/23604/,2015/2016,12,20,28,35,22,113,50283,21.0,20.0,16.0,194
https://en.khl.ru/players/23604/,2016/2017,13,13,20,25,8,122,44212,16.0,11.0,12.0,174
https://en.khl.ru/players/23604/,2017/2018,14,12,27,22,16,109,46277,18.0,11.0,18.0,194
https://en.khl.ru/players/23604/,2018/2019,8,17,28,24,22,61,45883,14.0,16.0,14.0,156
https://en.khl.ru/players/23604/,2019/2020,12,10,18,29,10,87,47743,16.0,21.0,10.0,135
https://en.khl.ru/players/23687/,2015/2016,8,8,21,19,20,97,37646,21.0,8.0,7.0,121
https://en.khl.ru/players/23687/,2017/2018,10,21,24,19,6,133,51632,24.0,26.0,16.0,238
https://en.khl.ru/players/23687/,2020/2021,5,8,13,27,14,48,29999,19.0,17.0,2.0,54
https://en.khl.ru/players/23720/,2015/2016,18,37,41,32,71,159,69300,37.0,9.0,21.0,320
https://en.khl.ru/players/23720/,2016/2017,25,45,42,28,59,170,73335,35.0,14.0,17.0,417
https://en.khl.ru/players/23720/,2017/2018,14,21,29,22,44,164,58763,43.0,9.0,17.0,249
https://en.khl.ru/players/23720/,2018/2019,20,27,40,34,44,169,58427,25.0,18.0,17.0,306
https://en.khl.ru/players/23720/,2019/2020,9,14,24,19,40,98,46180,36.0,16.0,14.0,163
https://en.khl.ru/players/23720/,2020/2021,18,15,27,31,38,97,44563,28.0,12.0,10.0,187
https://en.khl.ru/players/23880/,2015/2016,6,2,8,21,27,85,29447,51.0,8.0,9.0,51
https://en.khl.ru/players/23880/,2016/2017,3,3,7,14,14,33,21247,26.0,8.0,3.0,32
https://en.khl.ru/players/23880/,2017/2018,2,6,11,27,53,62,44073,77.0,38.0,14.0,46
https://en.khl.ru/players/23899/,2015/2016,4,12,21,24,34,78,50698,20.0,12.0,15.0,101
https://en.khl.ru/players/23899/,2016/2017,9,16,17,26,32,110,52907,15.0,13.0,8.0,134
https://en.khl.ru/players/23899/,2017/2018,9,22,23,42,56,82,61669,9.0,22.0,13.0,121
https://en.khl.ru/players/23931/,2019/2020,6,4,20,16,45,56,45848,47.0,15.0,11.0,78
https://en.khl.ru/players/23931/,2020/2021,8,18,21,31,16,76,52073,41.0,19.0,15.0,147
https://en.khl.ru/players/23931/,2021/2022,7,11,27,16,10,69,49172,49.0,21.0,10.0,155
https://en.khl.ru/players/23933/,2018/2019,3,5,9,2,2,20,12474,12.0,4.0,3.0,65
https://en.khl.ru/players/23933/,2019/2020,5,8,19,19,20,80,39131,53.0,29.0,8.0,110
https://en.khl.ru/players/23933/,2020/2021,9,8,19,37,36,91,57316,50.0,41.0,8.0,99
https://en.khl.ru/players/23933/,2021/2022,4,9,16,19,30,65,36866,57.0,16.0,6.0,89
https://en.khl.ru/players/23973/,2015/2016,13,10,24,22,49,91,53765,40.0,16.0,16.0,151
https://en.khl.ru/players/23973/,2016/2017,18,10,28,32,52,155,65534,46.0,22.0,19.0,205
https://en.khl.ru/players/23973/,2018/2019,9,5,15,19,26,73,32504,22.0,14.0,9.0,95
https://en.khl.ru/players/23973/,2019/2020,15,10,29,43,39,159,67056,16.0,23.0,10.0,165
https://en.khl.ru/players/24027/,2018/2019,4,3,5,12,2,32,20976,5.0,7.0,4.0,39
https://en.khl.ru/players/24027/,2019/2020,3,1,7,5,2,28,15136,6.0,6.0,5.0,39
https://en.khl.ru/players/24027/,2020/2021,11,7,17,15,16,65,38906,13.0,10.0,13.0,127
https://en.khl.ru/players/24177/,2018/2019,3,1,8,8,4,34,14044,32.0,7.0,4.0,46
https://en.khl.ru/players/24177/,2019/2020,2,6,11,13,16,49,23001,67.0,37.0,9.0,86
https://en.khl.ru/players/24177/,2020/2021,6,9,24,22,38,67,36693,134.0,42.0,11.0,143
https://en.khl.ru/players/24177/,2021/2022,2,2,7,8,9,30,21042,98.0,19.0,5.0,63
https://en.khl.ru/players/24381/,2018/2019,5,3,11,10,12,25,24862,45.0,5.0,9.0,66
https://en.khl.ru/players/24381/,2019/2020,10,12,30,20,26,79,51537,108.0,9.0,22.0,188
https://en.khl.ru/players/24381/,2020/2021,6,7,26,8,16,57,34030,60.0,15.0,14.0,148
https://en.khl.ru/players/24381/,2021/2022,6,9,20,16,14,73,35613,37.0,14.0,15.0,124
https://en.khl.ru/players/24685/,2016/2017,9,9,28,15,18,70,50846,16.0,34.0,10.0,161
https://en.khl.ru/players/24685/,2017/2018,10,21,29,21,52,82,58155,20.0,18.0,9.0,182
https://en.khl.ru/players/24685/,2018/2019,22,12,51,40,55,120,71744,11.0,29.0,7.0,242
https://en.khl.ru/players/24685/,2019/2020,5,19,34,35,20,71,59965,19.0,23.0,8.0,143
https://en.khl.ru/players/24685/,2020/2021,7,16,31,23,34,64,45628,21.0,19.0,8.0,146
https://en.khl.ru/players/24685/,2021/2022,3,10,16,21,12,33,40038,8.0,21.0,9.0,72
https://en.khl.ru/players/24695/,2018/2019,16,12,25,31,46,115,56364,48.0,17.0,19.0,182
https://en.khl.ru/players/24695/,2019/2020,9,12,22,34,27,88,52314,38.0,19.0,9.0,120
https://en.khl.ru/players/24695/,2020/2021,6,15,16,21,12,71,35075,16.0,14.0,7.0,121
https://en.khl.ru/players/24695/,2021/2022,13,13,27,21,37,88,48460,36.0,27.0,12.0,182
https://en.khl.ru/players/24696/,2016/2017,9,11,23,35,32,71,51669,18.0,13.0,14.0,97
https://en.khl.ru/players/24696/,2017/2018,5,10,22,19,18,40,42294,10.0,16.0,9.0,92
https://en.khl.ru/players/24696/,2018/2019,5,9,26,14,20,30,42309,5.0,23.0,6.0,106
https://en.khl.ru/players/24696/,2019/2020,2,0,4,11,2,12,16014,1.0,7.0,1.0,5
https://en.khl.ru/players/24796/,2019/2020,1,1,4,13,25,31,20785,62.0,7.0,8.0,11
https://en.khl.ru/players/24796/,2020/2021,8,3,20,28,26,70,42250,108.0,25.0,16.0,103
https://en.khl.ru/players/24796/,2021/2022,3,3,8,7,6,23,16896,49.0,7.0,0.0,49
https://en.khl.ru/players/24801/,2017/2018,10,8,14,10,10,68,29238,21.0,18.0,12.0,137
https://en.khl.ru/players/24801/,2018/2019,8,14,21,22,6,125,50141,6.0,15.0,17.0,163
https://en.khl.ru/players/24801/,2020/2021,18,9,35,29,12,142,56033,19.0,24.0,15.0,229
https://en.khl.ru/players/24801/,2021/2022,13,10,21,20,2,70,33245,21.0,19.0,3.0,162
https://en.khl.ru/players/24897/,2019/2020,13,13,27,26,14,93,48134,25.0,22.0,10.0,180
https://en.khl.ru/players/24897/,2020/2021,8,15,31,15,22,91,52105,15.0,29.0,9.0,188
https://en.khl.ru/players/24897/,2021/2022,8,15,27,24,22,106,51390,10.0,20.0,11.0,160
https://en.khl.ru/players/24915/,2016/2017,17,21,30,31,53,150,63404,43.0,30.0,24.0,257
https://en.khl.ru/players/24915/,2017/2018,16,17,32,20,46,117,58713,24.0,39.0,26.0,251
https://en.khl.ru/players/24915/,2018/2019,14,47,53,42,36,125,69918,26.0,46.0,26.0,386
https://en.khl.ru/players/24915/,2019/2020,19,35,57,33,20,140,74122,26.0,44.0,26.0,404
https://en.khl.ru/players/24915/,2020/2021,12,43,59,31,14,95,68285,20.0,55.0,23.0,397
https://en.khl.ru/players/24915/,2021/2022,9,33,40,26,24,61,44859,7.0,30.0,9.0,258
https://en.khl.ru/players/24938/,2016/2017,11,12,21,29,22,99,63612,19.0,38.0,9.0,146
https://en.khl.ru/players/24938/,2017/2018,20,26,56,37,16,132,81720,30.0,52.0,10.0,353
https://en.khl.ru/players/24938/,2018/2019,26,20,52,34,28,112,85997,61.0,27.0,4.0,325
https://en.khl.ru/players/24938/,2019/2020,8,8,24,13,10,56,52053,61.0,28.0,6.0,143
https://en.khl.ru/players/24938/,2020/2021,18,17,33,30,14,94,78402,65.0,44.0,5.0,249
https://en.khl.ru/players/24938/,2021/2022,14,14,32,17,47,60,47459,30.0,38.0,7.0,195
https://en.khl.ru/players/25009/,2019/2020,23,17,50,37,80,163,64720,110.0,34.0,25.0,313
https://en.khl.ru/players/25009/,2020/2021,16,22,44,39,72,154,71724,123.0,42.0,32.0,293
https://en.khl.ru/players/25009/,2021/2022,21,28,51,33,40,168,64764,183.0,55.0,24.0,412
https://en.khl.ru/players/25024/,2019/2020,2,4,8,6,6,33,13987,16.0,4.0,6.0,51
https://en.khl.ru/players/25024/,2020/2021,10,1,17,25,14,78,36043,55.0,9.0,23.0,98
https://en.khl.ru/players/25024/,2021/2022,3,1,9,8,15,50,24617,40.0,8.0,14.0,55
https://en.khl.ru/players/25069/,2016/2017,20,23,45,31,80,139,80987,67.0,30.0,21.0,287
https://en.khl.ru/players/25069/,2017/2018,8,11,26,26,43,98,52321,62.0,22.0,7.0,138
https://en.khl.ru/players/25069/,2018/2019,5,7,17,17,16,48,41741,66.0,17.0,10.0,92
https://en.khl.ru/players/25091/,2016/2017,22,22,39,38,58,140,58884,108.0,20.0,16.0,288
https://en.khl.ru/players/25091/,2017/2018,11,19,37,22,69,153,67189,107.0,32.0,17.0,249
https://en.khl.ru/players/25091/,2018/2019,20,5,28,25,87,123,55753,131.0,16.0,15.0,190
https://en.khl.ru/players/25091/,2019/2020,12,15,26,16,32,91,46844,81.0,14.0,16.0,202
https://en.khl.ru/players/25091/,2020/2021,15,11,23,25,46,111,43827,77.0,26.0,11.0,181
https://en.khl.ru/players/25091/,2021/2022,6,11,19,26,30,80,41299,38.0,20.0,8.0,107
https://en.khl.ru/players/25096/,2016/2017,19,25,33,39,48,172,66750,57.0,13.0,13.0,262
https://en.khl.ru/players/25096/,2017/2018,10,20,17,25,38,182,61548,83.0,14.0,12.0,210
https://en.khl.ru/players/25096/,2018/2019,19,12,38,54,33,169,60684,112.0,8.0,8.0,214
https://en.khl.ru/players/25206/,2016/2017,13,16,37,38,50,129,60567,23.0,17.0,15.0,184
https://en.khl.ru/players/25206/,2017/2018,5,6,19,21,50,74,44529,46.0,14.0,14.0,71
https://en.khl.ru/players/25206/,2018/2019,5,14,25,42,27,80,53924,28.0,45.0,16.0,107
https://en.khl.ru/players/25282/,2016/2017,21,21,35,39,6,175,71242,21.0,23.0,9.0,285
https://en.khl.ru/players/25282/,2017/2018,12,4,21,28,6,102,46012,10.0,13.0,3.0,114
https://en.khl.ru/players/25282/,2018/2019,7,9,14,35,4,68,46003,16.0,28.0,3.0,71
https://en.khl.ru/players/25284/,2016/2017,15,27,42,46,26,129,73426,41.0,17.0,18.0,254
https://en.khl.ru/players/25284/,2017/2018,18,15,37,26,24,118,68455,16.0,27.0,17.0,256
https://en.khl.ru/players/25284/,2018/2019,9,14,30,28,18,92,58625,7.0,29.0,9.0,163
https://en.khl.ru/players/25284/,2019/2020,7,13,25,35,14,86,63845,26.0,24.0,7.0,120
https://en.khl.ru/players/25284/,2020/2021,2,5,12,15,2,28,27087,14.0,16.0,4.0,49
https://en.khl.ru/players/25299/,2016/2017,8,6,13,17,71,60,42072,81.0,24.0,10.0,80
https://en.khl.ru/players/25299/,2018/2019,0,3,6,10,12,15,19418,50.0,16.0,2.0,22
https://en.khl.ru/players/25299/,2019/2020,0,0,1,12,47,30,29143,65.0,20.0,9.0,-6
https://en.khl.ru/players/25316/,2016/2017,14,10,24,34,74,119,61106,58.0,40.0,14.0,150
https://en.khl.ru/players/25316/,2017/2018,14,8,22,31,70,103,57261,57.0,30.0,16.0,134
https://en.khl.ru/players/25316/,2018/2019,7,12,17,29,50,103,53451,51.0,22.0,19.0,114
https://en.khl.ru/players/25316/,2019/2020,14,16,27,36,50,121,65498,59.0,47.0,15.0,200
https://en.khl.ru/players/25316/,2020/2021,2,5,7,16,10,34,22989,17.0,18.0,6.0,38
https://en.khl.ru/players/25422/,2019/2020,3,2,9,11,16,17,21490,25.0,17.0,3.0,35
https://en.khl.ru/players/25422/,2020/2021,2,2,13,18,15,31,31525,47.0,32.0,13.0,46
https://en.khl.ru/players/25422/,2021/2022,1,1,5,13,15,40,28700,38.0,27.0,3.0,21
https://en.khl.ru/players/25429/,2016/2017,11,13,29,21,24,82,53123,47.0,30.0,17.0,192
https://en.khl.ru/players/25429/,2017/2018,16,19,38,15,54,98,53626,49.0,16.0,10.0,254
https://en.khl.ru/players/25429/,2018/2019,23,18,38,28,79,161,75280,82.0,20.0,27.0,291
https://en.khl.ru/players/25429/,2019/2020,6,11,22,34,30,93,52401,57.0,30.0,11.0,112
https://en.khl.ru/players/25429/,2021/2022,15,25,31,27,38,115,52293,43.0,14.0,16.0,244
https://en.khl.ru/players/25514/,2018/2019,4,6,14,31,8,100,49823,30.0,54.0,3.0,84
https://en.khl.ru/players/25514/,2019/2020,8,3,15,24,8,78,54591,19.0,37.0,12.0,87
https://en.khl.ru/players/25514/,2020/2021,6,13,26,32,8,85,51800,7.0,43.0,14.0,140
https://en.khl.ru/players/25514/,2021/2022,9,12,29,30,12,100,55149,64.0,46.0,14.0,179
https://en.khl.ru/players/25825/,2019/2020,9,11,21,5,8,62,20800,16.0,2.0,3.0,154
https://en.khl.ru/players/25825/,2020/2021,17,13,29,20,18,109,44700,36.0,23.0,13.0,229
https://en.khl.ru/players/25825/,2021/2022,12,8,17,11,11,88,26032,10.0,4.0,7.0,149
https://en.khl.ru/players/266/,2014/2015,6,8,15,7,10,53,27753,18.0,13.0,11.0,114
https://en.khl.ru/players/266/,2015/2016,16,17,33,23,18,99,41661,20.0,8.0,3.0,223
https://en.khl.ru/players/266/,2016/2017,7,11,16,20,10,73,33736,8.0,7.0,8.0,110
https://en.khl.ru/players/266/,2018/2019,16,12,31,28,8,118,49648,20.0,17.0,6.0,206
https://en.khl.ru/players/266/,2019/2020,10,5,21,29,14,99,51216,16.0,25.0,9.0,114
https://en.khl.ru/players/26742/,2019/2020,6,4,17,5,12,37,16089,5.0,0.0,7.0,92
https://en.khl.ru/players/26742/,2020/2021,14,24,42,19,55,103,65578,31.0,27.0,12.0,261
https://en.khl.ru/players/26742/,2021/2022,5,6,12,11,10,33,21535,9.0,8.0,5.0,71
https://en.khl.ru/players/26926/,2017/2018,9,9,19,28,44,111,50863,56.0,9.0,7.0,111
https://en.khl.ru/players/26926/,2018/2019,21,15,48,47,89,163,67486,88.0,27.0,14.0,245
https://en.khl.ru/players/26926/,2019/2020,15,16,27,27,51,118,57161,36.0,21.0,13.0,197
https://en.khl.ru/players/26926/,2021/2022,13,14,23,54,27,97,50914,34.0,21.0,13.0,117
https://en.khl.ru/players/27040/,2017/2018,17,35,45,44,64,113,65600,10.0,12.0,11.0,269
https://en.khl.ru/players/27040/,2018/2019,15,38,68,27,30,131,75966,5.0,12.0,10.0,386
https://en.khl.ru/players/27040/,2019/2020,14,36,48,25,24,76,57638,2.0,14.0,8.0,305
https://en.khl.ru/players/27040/,2020/2021,6,24,32,29,20,70,56858,1.0,7.0,9.0,162
https://en.khl.ru/players/27040/,2021/2022,11,15,29,37,32,73,50427,0.0,9.0,7.0,123
https://en.khl.ru/players/27168/,2017/2018,8,19,24,31,20,70,49545,30.0,10.0,9.0,145
https://en.khl.ru/players/27168/,2018/2019,12,20,40,47,18,100,74645,36.0,22.0,15.0,195
https://en.khl.ru/players/27168/,2019/2020,17,15,38,31,18,81,69426,32.0,42.0,17.0,234
https://en.khl.ru/players/27168/,2020/2021,12,19,25,30,30,76,59879,25.0,24.0,7.0,172
https://en.khl.ru/players/27224/,2017/2018,12,8,24,35,66,120,61935,64.0,39.0,13.0,133
https://en.khl.ru/players/27224/,2018/2019,4,3,9,14,32,58,26026,23.0,16.0,1.0,41
https://en.khl.ru/players/27224/,2019/2020,4,6,17,19,32,100,54661,53.0,29.0,6.0,97
https://en.khl.ru/players/27224/,2021/2022,4,5,17,30,16,72,41159,32.0,38.0,4.0,69
https://en.khl.ru/players/27280/,2017/2018,7,13,25,18,20,109,43736,19.0,11.0,6.0,152
https://en.khl.ru/players/27280/,2018/2019,23,35,47,42,34,184,80961,37.0,22.0,22.0,376
https://en.khl.ru/players/27280/,2019/2020,14,25,23,31,38,170,68384,23.0,25.0,16.0,241
https://en.khl.ru/players/27280/,2020/2021,20,33,37,40,16,137,65674,34.0,18.0,14.0,320
https://en.khl.ru/players/27280/,2021/2022,8,31,30,29,36,105,50291,13.0,12.0,6.0,212
https://en.khl.ru/players/27372/,2019/2020,9,13,23,23,28,109,48509,33.0,28.0,4.0,157
https://en.khl.ru/players/27372/,2020/2021,15,17,28,33,42,122,48941,42.0,20.0,6.0,190
https://en.khl.ru/players/27372/,2021/2022,7,8,17,37,38,84,45142,34.0,31.0,10.0,70
https://en.khl.ru/players/27992/,2017/2018,2,4,11,8,6,41,35115,44.0,50.0,8.0,80
https://en.khl.ru/players/27992/,2018/2019,0,8,14,12,11,26,20753,42.0,19.0,10.0,69
https://en.khl.ru/players/27992/,2019/2020,13,3,36,23,37,66,54648,56.0,69.0,13.0,176
https://en.khl.ru/players/27992/,2020/2021,11,10,29,37,6,74,52725,32.0,45.0,13.0,153
https://en.khl.ru/players/27992/,2021/2022,7,9,24,43,12,69,50467,45.0,44.0,6.0,97
https://en.khl.ru/players/28020/,2017/2018,11,18,31,38,64,119,49707,74.0,21.0,19.0,175
https://en.khl.ru/players/28020/,2018/2019,26,24,45,41,29,143,69215,79.0,40.0,9.0,349
https://en.khl.ru/players/28020/,2019/2020,11,22,36,18,20,113,52330,52.0,21.0,12.0,256
https://en.khl.ru/players/28020/,2020/2021,12,18,36,27,22,91,60239,54.0,36.0,16.0,236
https://en.khl.ru/players/28020/,2021/2022,5,4,10,27,10,50,33060,27.0,22.0,10.0,50
https://en.khl.ru/players/29148/,2017/2018,17,15,26,39,34,141,62920,21.0,25.0,27.0,202
https://en.khl.ru/players/29148/,2018/2019,12,16,33,43,24,99,64369,17.0,24.0,17.0,166
https://en.khl.ru/players/29148/,2019/2020,13,9,36,41,20,79,60834,25.0,35.0,9.0,149
https://en.khl.ru/players/29892/,2019/2020,6,7,13,9,24,56,23630,28.0,16.0,10.0,98
https://en.khl.ru/players/29892/,2020/2021,13,16,33,28,49,138,60125,126.0,61.0,26.0,256
https://en.khl.ru/players/29892/,2021/2022,7,6,22,14,42,102,40017,51.0,35.0,7.0,134
https://en.khl.ru/players/304/,2014/2015,9,2,9,13,16,64,29826,57.0,12.0,9.0,92
https://en.khl.ru/players/304/,2015/2016,4,15,27,22,38,78,39629,93.0,21.0,17.0,150
https://en.khl.ru/players/304/,2016/2017,3,1,6,14,18,45,23574,22.0,11.0,14.0,30
https://en.khl.ru/players/304/,2017/2018,4,2,11,17,30,40,32709,57.0,26.0,13.0,55
https://en.khl.ru/players/30734/,2018/2019,22,28,54,43,16,105,65106,23.0,21.0,6.0,320
https://en.khl.ru/players/30734/,2019/2020,14,23,42,39,28,123,70967,27.0,41.0,17.0,256
https://en.khl.ru/players/30734/,2020/2021,21,36,66,43,16,162,82531,31.0,49.0,17.0,424
https://en.khl.ru/players/30734/,2021/2022,19,13,24,22,12,91,45855,14.0,27.0,14.0,220
https://en.khl.ru/players/30737/,2018/2019,20,17,29,42,20,196,59449,11.0,18.0,7.0,234
https://en.khl.ru/players/30737/,2019/2020,23,18,37,28,16,199,64208,12.0,29.0,4.0,316
https://en.khl.ru/players/30737/,2020/2021,18,12,23,30,14,122,45270,16.0,13.0,6.0,192
https://en.khl.ru/players/30752/,2018/2019,1,3,6,8,6,17,15456,15.0,6.0,4.0,24
https://en.khl.ru/players/30752/,2019/2020,2,3,6,12,10,25,17174,20.0,6.0,7.0,28
https://en.khl.ru/players/30752/,2021/2022,13,7,24,25,18,80,43862,58.0,28.0,18.0,170
https://en.khl.ru/players/31052/,2018/2019,10,24,45,44,38,134,71614,22.0,34.0,17.0,227
https://en.khl.ru/players/31052/,2019/2020,8,13,24,31,14,68,53880,12.0,21.0,9.0,123
https://en.khl.ru/players/31052/,2020/2021,10,21,38,39,69,103,66404,48.0,35.0,15.0,177
https://en.khl.ru/players/31052/,2021/2022,13,32,35,36,18,132,59112,38.0,29.0,18.0,287
https://en.khl.ru/players/31160/,2018/2019,19,8,33,31,8,152,63155,86.0,28.0,9.0,237
https://en.khl.ru/players/31160/,2019/2020,5,6,10,8,4,78,29007,41.0,14.0,11.0,114
https://en.khl.ru/players/31160/,2020/2021,9,7,21,15,28,77,32181,101.0,10.0,5.0,143
https://en.khl.ru/players/31160/,2021/2022,10,10,16,25,10,101,43948,88.0,20.0,8.0,145
https://en.khl.ru/players/31193/,2018/2019,19,24,50,31,109,130,70418,107.0,54.0,12.0,300
https://en.khl.ru/players/31193/,2019/2020,11,13,31,15,44,104,59464,90.0,28.0,15.0,216
https://en.khl.ru/players/31193/,2020/2021,8,17,27,20,94,103,57888,112.0,32.0,10.0,166
https://en.khl.ru/players/31193/,2021/2022,8,6,19,21,63,40,39003,105.0,39.0,1.0,87
https://en.khl.ru/players/31229/,2018/2019,16,18,47,57,63,124,76262,40.0,37.0,27.0,208
https://en.khl.ru/players/31229/,2020/2021,19,26,42,42,39,128,68214,41.0,23.0,32.0,290
https://en.khl.ru/players/31229/,2021/2022,13,23,33,27,33,95,50550,38.0,30.0,16.0,240
https://en.khl.ru/players/31418/,2018/2019,15,34,34,30,10,137,72767,23.0,46.0,8.0,319
https://en.khl.ru/players/31418/,2019/2020,10,23,32,32,20,113,57229,11.0,45.0,6.0,221
https://en.khl.ru/players/31418/,2020/2021,13,8,30,14,18,105,49532,23.0,42.0,6.0,206
https://en.khl.ru/players/34019/,2019/2020,21,18,31,25,12,160,53273,47.0,24.0,14.0,298
https://en.khl.ru/players/34019/,2020/2021,17,11,36,40,22,139,55953,40.0,24.0,18.0,210
https://en.khl.ru/players/34019/,2021/2022,22,14,26,29,18,134,47067,27.0,15.0,13.0,240
https://en.khl.ru/players/3404/,2014/2015,5,16,25,17,39,68,45501,32.0,18.0,6.0,137
https://en.khl.ru/players/3404/,2015/2016,4,3,13,9,16,48,38565,18.0,20.0,6.0,68
https://en.khl.ru/players/3404/,2016/2017,0,4,6,16,6,21,20302,8.0,15.0,2.0,13
https://en.khl.ru/players/34070/,2019/2020,16,14,35,25,20,95,52584,39.0,24.0,9.0,224
https://en.khl.ru/players/34070/,2020/2021,7,11,18,18,20,57,30556,15.0,12.0,3.0,111
https://en.khl.ru/players/34070/,2021/2022,11,3,22,29,30,56,37303,27.0,23.0,7.0,88
https://en.khl.ru/players/3431/,2014/2015,9,16,24,23,52,97,58671,39.0,48.0,21.0,170
https://en.khl.ru/players/3431/,2015/2016,7,3,22,15,56,70,43961,23.0,32.0,13.0,91
https://en.khl.ru/players/3431/,2016/2017,8,3,17,15,28,71,43327,27.0,27.0,16.0,97
https://en.khl.ru/players/34733/,2019/2020,10,17,41,45,82,152,77263,19.0,68.0,5.0,173
https://en.khl.ru/players/34733/,2020/2021,3,17,29,26,24,107,51408,7.0,51.0,7.0,157
https://en.khl.ru/players/34733/,2021/2022,6,13,24,19,37,79,32064,6.0,21.0,7.0,130
https://en.khl.ru/players/34739/,2019/2020,20,22,39,44,18,149,75771,17.0,29.0,12.0,268
https://en.khl.ru/players/34739/,2020/2021,18,18,37,33,14,102,56201,15.0,8.0,5.0,227
https://en.khl.ru/players/34739/,2021/2022,11,18,24,28,16,74,33737,9.0,9.0,3.0,154
https://en.khl.ru/players/34835/,2019/2020,20,22,48,42,12,102,78581,31.0,31.0,11.0,285
https://en.khl.ru/players/34835/,2020/2021,23,33,46,48,8,140,97430,32.0,67.0,7.0,362
https://en.khl.ru/players/34835/,2021/2022,21,34,43,39,31,124,73272,27.0,63.0,7.0,347
https://en.khl.ru/players/34934/,2019/2020,8,17,24,27,18,112,52385,26.0,29.0,12.0,176
https://en.khl.ru/players/34934/,2020/2021,9,9,23,34,11,117,45968,20.0,27.0,10.0,130
https://en.khl.ru/players/34934/,2021/2022,14,19,28,49,18,131,54359,14.0,43.0,10.0,191
https://en.khl.ru/players/34943/,2019/2020,24,23,39,45,22,170,74376,49.0,17.0,11.0,295
https://en.khl.ru/players/34943/,2020/2021,19,12,31,30,44,140,67085,113.0,28.0,10.0,236
https://en.khl.ru/players/34943/,2021/2022,15,17,30,19,10,91,40793,40.0,15.0,4.0,231
https://en.khl.ru/players/34994/,2019/2020,15,16,38,31,26,106,56630,19.0,20.0,8.0,214
https://en.khl.ru/players/34994/,2020/2021,7,8,21,28,14,54,33233,19.0,17.0,10.0,95
https://en.khl.ru/players/34994/,2021/2022,14,14,23,60,44,105,54579,23.0,31.0,20.0,103
https://en.khl.ru/players/3507/,2014/2015,10,19,31,27,18,138,55989,30.0,16.0,11.0,212
https://en.khl.ru/players/3507/,2015/2016,12,17,38,16,27,154,70613,53.0,24.0,15.0,265
