url,rating,fio,team,position
https://en.khl.ru/players/16545/,0.9972546780870051,Maris Bicevskis,Dinamo (Riga),forward
https://en.khl.ru/players/16623/,2.1578136224709716,Artyom Fyodorov,Dynamo (Moscow),forward
https://en.khl.ru/players/16631/,1.1644477738140329,Akolzin Pavel,Barys (Nur-Sultan),forward
https://en.khl.ru/players/16643/,3.346194380367325,Brandon Bochenski,Barys (Nur-Sultan),forward
https://en.khl.ru/players/16647/,1.7651631392840352,Vaclav Nedorost,Slovan (Bratislava),forward
https://en.khl.ru/players/16650/,2.1178125922433786,Avtsin Alexander,Spartak (Moscow),forward
https://en.khl.ru/players/16674/,1.742363042929013,Andrej Nestrasil,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/16688/,1.7904074738927207,Danil Faizullin,Avangard (Omsk),forward
https://en.khl.ru/players/16695/,1.8924355967242947,Roman Horak,Vityaz (Moscow Region),forward
https://en.khl.ru/players/16696/,1.554904737735196,Alalykin Danil,SKA (Saint Petersburg),forward
https://en.khl.ru/players/16699/,1.4060904973353403,Ilya Shipov № 98,Ugra (Khanty-Mansiysk),forward
https://en.khl.ru/players/16731/,2.9313332522593516,Bereglazov Alexei,Salavat Yulaev (Ufa),forward
https://en.khl.ru/players/16738/,2.7549446055989306,Tomas Filippi,Metallurg (Magnitogorsk),forward
https://en.khl.ru/players/16747/,2.3986666439745328,Anton Lander,Ak Bars (Kazan),forward
https://en.khl.ru/players/16780/,1.6266949534620165,Alexander Materukhin,Dinamo (Minsk),forward
https://en.khl.ru/players/16783/,1.9006821415092015,Jonas Enlund,Lokomotiv (Yaroslavl),forward
https://en.khl.ru/players/16788/,2.5267250821253686,Lukas Kaspar,Slovan (Bratislava),forward
https://en.khl.ru/players/16853/,1.5641044418907923,Evgeny Mozer,Torpedo (Nizhny Novgorod Region),forward
https://en.khl.ru/players/16870/,1.9065132298961847,Charles Linglet,Dinamo (Minsk),forward
https://en.khl.ru/players/16874/,3.4023915536120617,Mikhail Grigorenko,CSKA (Moscow),forward
https://en.khl.ru/players/16890/,1.8054656809069005,Akhiyarov Timur,Lada (Togliatti),forward
https://en.khl.ru/players/16892/,1.0991103668957358,Belousov Georgy,Amur (Khabarovsk),forward
https://en.khl.ru/players/16946/,1.0457726741075926,Nikita Feoktistov,HC Sochi (Sochi),forward
https://en.khl.ru/players/171/,1.0776027463662377,Alexei Glukhov,Avangard (Omsk),forward
https://en.khl.ru/players/17126/,2.250401654173571,Akolzin Pavel,Dynamo (Moscow),forward
https://en.khl.ru/players/17210/,2.491739706855764,Alexander Barabanov,SKA (Saint Petersburg),forward
https://en.khl.ru/players/17262/,1.7462918440271897,Zach Boychuk,Slovan (Bratislava),forward
https://en.khl.ru/players/17297/,2.990705559672695,Wojtek Wolski,Metallurg (Magnitogorsk),forward
https://en.khl.ru/players/17354/,1.6635846984466565,Almquist Adam,Admiral (Vladivostok),forward
https://en.khl.ru/players/17362/,1.041069997267329,Vadim Khlopotov,HC Sochi (Sochi),forward
https://en.khl.ru/players/17367/,1.1128701616940992,Gunars Skvorcovs,Dinamo (Riga),forward
https://en.khl.ru/players/17504/,2.3795815962871347,Abramov Vitaly,CSKA (Moscow),forward
https://en.khl.ru/players/17551/,1.8517984152688682,Bailen Nick,Traktor (Chelyabinsk),forward
https://en.khl.ru/players/17558/,1.5818946859953882,Pavel Makarenko,Admiral (Vladivostok),forward
https://en.khl.ru/players/17572/,1.4106414880692686,Belov Anton,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/17585/,2.5588759892158888,Miro Aaltonen,Vityaz (Moscow Region),forward
https://en.khl.ru/players/17591/,2.0501112482254147,Agostino Kenny,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/17649/,3.2126657258116307,Nigel Dawes,Barys (Nur-Sultan),forward
https://en.khl.ru/players/17650/,2.594154775146192,Dustin Boyd,Barys (Nur-Sultan),forward
https://en.khl.ru/players/17652/,1.3713888700893784,Alexander Kitarov,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/17656/,1.3602001350952473,Vladimir Butuzov,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/17661/,1.154242194884309,Akhiyarov Timur,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/17664/,1.6397535285447558,Bailen Nick,Amur (Khabarovsk),forward
https://en.khl.ru/players/17687/,1.3752284290762467,Akhiyarov Timur,Lada (Togliatti),forward
https://en.khl.ru/players/17692/,1.963406429761175,Ilya Mikheyev,Avangard (Omsk),forward
https://en.khl.ru/players/17695/,1.3262166347555482,Bereglazov Alexei,Avangard (Omsk),forward
https://en.khl.ru/players/17707/,1.7510624023436083,Akolzin Pavel,Amur (Khabarovsk),forward
https://en.khl.ru/players/17708/,1.3243144532335345,Belyakov Fyodor,Ugra (Khanty-Mansiysk),forward
