Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Hits,Shots_blocked,Penalties_against,R,T1_Profile,T1_Year,T1_Goals,T1_Assists,T1_Plus,T1_Minus,T1_Penalties,T1_Shots,T1_Hits,T1_Shots_blocked,T1_Penalties_against,T1_R,predict
https://en.khl.ru/players/22681/,2020/2021,7,13,19,16,20,60,31.0,15.0,11.0,1.884513167431747,https://en.khl.ru/players/22681/,2021/2022,5.0,7.0,13.0,22.0,20.0,54.0,56.0,30.0,13.0,1.1390979933331862,1.4104154262820678
https://en.khl.ru/players/22908/,2018/2019,6,13,33,20,32,61,28.0,19.0,14.0,1.908595170085692,https://en.khl.ru/players/22908/,2019/2020,5.0,5.0,16.0,14.0,20.0,49.0,24.0,7.0,5.0,1.121229667842291,1.3992569328782885
https://en.khl.ru/players/22908/,2019/2020,5,5,16,14,20,49,24.0,7.0,5.0,1.121229667842291,https://en.khl.ru/players/22908/,2020/2021,0.0,1.0,3.0,6.0,10.0,21.0,11.0,4.0,1.0,0.2504347826086956,0.9785545490983867
https://en.khl.ru/players/22908/,2020/2021,0,1,3,6,10,21,11.0,4.0,1.0,0.2504347826086956,https://en.khl.ru/players/22908/,2021/2022,1.0,4.0,7.0,8.0,4.0,37.0,27.0,8.0,7.0,1.276013975391159,1.2396816482849726
https://en.khl.ru/players/22930/,2019/2020,8,8,23,27,6,56,30.0,32.0,12.0,1.8016687587683675,https://en.khl.ru/players/22930/,2020/2021,5.0,12.0,22.0,32.0,12.0,81.0,56.0,49.0,7.0,1.2552520092749175,1.318917203607457
https://en.khl.ru/players/22930/,2020/2021,5,12,22,32,12,81,56.0,49.0,7.0,1.2552520092749175,https://en.khl.ru/players/22930/,2021/2022,1.0,5.0,8.0,7.0,18.0,34.0,26.0,29.0,2.0,1.165962853619343,1.2299789339765552
https://en.khl.ru/players/23013/,2016/2017,13,13,26,10,45,108,70.0,20.0,17.0,3.639157998737547,https://en.khl.ru/players/23013/,2017/2018,6.0,7.0,10.0,8.0,10.0,42.0,33.0,21.0,10.0,2.5015328019619867,2.152685358549516
https://en.khl.ru/players/23013/,2017/2018,6,7,10,8,10,42,33.0,21.0,10.0,2.5015328019619867,https://en.khl.ru/players/23013/,2018/2019,9.0,8.0,19.0,7.0,24.0,77.0,55.0,22.0,14.0,2.7255942088449925,2.1282920335034143
https://en.khl.ru/players/23184/,2018/2019,6,11,25,21,14,103,44.0,28.0,17.0,1.6837348299865156,https://en.khl.ru/players/23184/,2019/2020,9.0,14.0,23.0,38.0,12.0,85.0,17.0,23.0,9.0,1.2802130274477674,1.6539541759615606
https://en.khl.ru/players/23184/,2019/2020,9,14,23,38,12,85,17.0,23.0,9.0,1.2802130274477674,https://en.khl.ru/players/23184/,2020/2021,11.0,21.0,27.0,35.0,10.0,110.0,10.0,24.0,23.0,2.3371390194761585,2.151254577894965
https://en.khl.ru/players/23184/,2020/2021,11,21,27,35,10,110,10.0,24.0,23.0,2.3371390194761585,https://en.khl.ru/players/23184/,2021/2022,7.0,9.0,22.0,21.0,12.0,85.0,22.0,21.0,17.0,1.7219961447847505,1.9745329692500015
https://en.khl.ru/players/23188/,2017/2018,1,3,9,9,6,15,15.0,7.0,13.0,0.8386476806150083,https://en.khl.ru/players/23188/,2020/2021,1.0,4.0,6.0,9.0,4.0,12.0,7.0,7.0,2.0,1.083195426508199,1.050585897160932
https://en.khl.ru/players/23188/,2020/2021,1,4,6,9,4,12,7.0,7.0,2.0,1.083195426508199,https://en.khl.ru/players/23188/,2021/2022,2.0,5.0,10.0,10.0,10.0,30.0,8.0,15.0,4.0,1.2202066216546,1.2238269660359364
https://en.khl.ru/players/23292/,2014/2015,15,4,29,31,39,102,55.0,17.0,10.0,1.4672216441207075,https://en.khl.ru/players/23292/,2016/2017,13.0,12.0,30.0,29.0,44.0,92.0,39.0,17.0,13.0,1.6154766653370565,1.7151731547996054
https://en.khl.ru/players/23292/,2016/2017,13,12,30,29,44,92,39.0,17.0,13.0,1.6154766653370565,https://en.khl.ru/players/23292/,2017/2018,5.0,8.0,15.0,26.0,18.0,69.0,19.0,14.0,9.0,1.0325199664651634,1.4648409895228112
https://en.khl.ru/players/23355/,2016/2017,6,5,15,24,10,46,41.0,13.0,13.0,1.4682068444348484,https://en.khl.ru/players/23355/,2017/2018,16.0,13.0,28.0,28.0,55.0,120.0,84.0,28.0,15.0,1.8926566776453124,1.6960051810455687
https://en.khl.ru/players/23355/,2017/2018,16,13,28,28,55,120,84.0,28.0,15.0,1.8926566776453124,https://en.khl.ru/players/23355/,2018/2019,13.0,19.0,44.0,27.0,26.0,120.0,75.0,30.0,16.0,2.646207103152149,2.248362333321174
https://en.khl.ru/players/23355/,2018/2019,13,19,44,27,26,120,75.0,30.0,16.0,2.646207103152149,https://en.khl.ru/players/23355/,2019/2020,2.0,6.0,10.0,3.0,4.0,44.0,10.0,10.0,4.0,2.7051076704039865,2.204833150290093
https://en.khl.ru/players/23355/,2019/2020,2,6,10,3,4,44,10.0,10.0,4.0,2.7051076704039865,https://en.khl.ru/players/23355/,2020/2021,12.0,28.0,42.0,29.0,32.0,119.0,54.0,34.0,16.0,2.915899324739104,2.324712483052954
https://en.khl.ru/players/23355/,2020/2021,12,28,42,29,32,119,54.0,34.0,16.0,2.915899324739104,https://en.khl.ru/players/23355/,2021/2022,11.0,9.0,26.0,26.0,46.0,78.0,57.0,27.0,4.0,1.9089397189616524,1.851182143159217
https://en.khl.ru/players/23421/,2015/2016,1,4,7,14,10,54,23.0,5.0,4.0,0.9767896181217732,https://en.khl.ru/players/23421/,2017/2018,7.0,17.0,17.0,12.0,16.0,119.0,30.0,5.0,6.0,2.461805806965462,2.0385929401927654
https://en.khl.ru/players/23421/,2017/2018,7,17,17,12,16,119,30.0,5.0,6.0,2.461805806965462,https://en.khl.ru/players/23421/,2018/2019,19.0,6.0,31.0,34.0,16.0,143.0,50.0,2.0,4.0,2.199151810558232,2.421646450665521
https://en.khl.ru/players/23421/,2018/2019,19,6,31,34,16,143,50.0,2.0,4.0,2.199151810558232,https://en.khl.ru/players/23421/,2019/2020,5.0,3.0,10.0,11.0,10.0,71.0,26.0,10.0,3.0,1.6380567710086391,1.9255531292657806
https://en.khl.ru/players/23423/,2015/2016,12,14,27,22,18,113,33.0,18.0,4.0,2.1410170785230416,https://en.khl.ru/players/23423/,2016/2017,18.0,25.0,33.0,39.0,60.0,130.0,23.0,13.0,10.0,2.091387865688453,2.216807052286894
https://en.khl.ru/players/23423/,2016/2017,18,25,33,39,60,130,23.0,13.0,10.0,2.091387865688453,https://en.khl.ru/players/23423/,2018/2019,12.0,19.0,23.0,49.0,18.0,132.0,22.0,26.0,9.0,1.477557847783663,1.8738571558997739
https://en.khl.ru/players/23464/,2019/2020,2,5,10,13,14,29,36.0,10.0,6.0,1.6423663482487012,https://en.khl.ru/players/23464/,2020/2021,3.0,0.0,6.0,17.0,10.0,42.0,35.0,10.0,3.0,0.3643577183109995,1.0672183251434368
https://en.khl.ru/players/23464/,2020/2021,3,0,6,17,10,42,35.0,10.0,3.0,0.3643577183109995,https://en.khl.ru/players/23464/,2021/2022,6.0,4.0,13.0,25.0,27.0,44.0,38.0,19.0,7.0,1.0175355289488857,1.072109521741734
https://en.khl.ru/players/23601/,2015/2016,17,31,38,33,32,155,21.0,20.0,20.0,2.634940225893024,https://en.khl.ru/players/23601/,2016/2017,18.0,29.0,38.0,24.0,8.0,167.0,17.0,25.0,22.0,3.108668633293901,3.014862978441256
https://en.khl.ru/players/23601/,2016/2017,18,29,38,24,8,167,17.0,25.0,22.0,3.108668633293901,https://en.khl.ru/players/23601/,2017/2018,8.0,23.0,21.0,20.0,26.0,110.0,22.0,19.0,8.0,1.980760356394874,2.402605764355075
https://en.khl.ru/players/23601/,2017/2018,8,23,21,20,26,110,22.0,19.0,8.0,1.980760356394874,https://en.khl.ru/players/23601/,2018/2019,2.0,8.0,18.0,16.0,10.0,31.0,11.0,8.0,4.0,1.4817101404537738,1.676062615257141
https://en.khl.ru/players/23601/,2018/2019,2,8,18,16,10,31,11.0,8.0,4.0,1.4817101404537738,https://en.khl.ru/players/23601/,2019/2020,16.0,24.0,40.0,28.0,26.0,94.0,24.0,21.0,13.0,2.545496240724664,1.9683245992545242
https://en.khl.ru/players/23601/,2019/2020,16,24,40,28,26,94,24.0,21.0,13.0,2.545496240724664,https://en.khl.ru/players/23601/,2020/2021,7.0,7.0,25.0,18.0,4.0,54.0,12.0,9.0,6.0,2.25599545009321,2.0670097117733714
https://en.khl.ru/players/23603/,2015/2016,9,16,25,20,70,67,101.0,12.0,11.0,1.9644831848045277,https://en.khl.ru/players/23603/,2016/2017,15.0,13.0,33.0,28.0,90.0,71.0,134.0,9.0,8.0,1.834862385321101,1.4553418006443959
https://en.khl.ru/players/23603/,2016/2017,15,13,33,28,90,71,134.0,9.0,8.0,1.834862385321101,https://en.khl.ru/players/23603/,2017/2018,7.0,9.0,26.0,16.0,64.0,61.0,79.0,9.0,13.0,1.5530514336717616,1.5533290615103164
https://en.khl.ru/players/23603/,2017/2018,7,9,26,16,64,61,79.0,9.0,13.0,1.5530514336717616,https://en.khl.ru/players/23603/,2018/2019,19.0,18.0,46.0,34.0,83.0,97.0,91.0,11.0,16.0,2.4805549716207693,1.8163074713902132
https://en.khl.ru/players/23603/,2018/2019,19,18,46,34,83,97,91.0,11.0,16.0,2.4805549716207693,https://en.khl.ru/players/23603/,2019/2020,15.0,16.0,36.0,30.0,96.0,72.0,79.0,15.0,15.0,1.8931539945549285,1.6568940137983679
https://en.khl.ru/players/23603/,2019/2020,15,16,36,30,96,72,79.0,15.0,15.0,1.8931539945549285,https://en.khl.ru/players/23603/,2020/2021,11.0,9.0,19.0,20.0,36.0,52.0,49.0,12.0,5.0,1.715426515170187,1.3761311955282296
https://en.khl.ru/players/23603/,2020/2021,11,9,19,20,36,52,49.0,12.0,5.0,1.715426515170187,https://en.khl.ru/players/23603/,2021/2022,2.0,4.0,11.0,15.0,24.0,26.0,24.0,9.0,1.0,0.5530618788073101,1.0975150397827704
https://en.khl.ru/players/23604/,2015/2016,12,18,28,35,20,110,18.0,20.0,16.0,2.26234144142298,https://en.khl.ru/players/23604/,2016/2017,13.0,13.0,20.0,23.0,8.0,113.0,16.0,10.0,11.0,2.5383938178616847,2.3047286536886356
https://en.khl.ru/players/23604/,2016/2017,13,13,20,23,8,113,16.0,10.0,11.0,2.5383938178616847,https://en.khl.ru/players/23604/,2017/2018,12.0,8.0,22.0,20.0,12.0,95.0,10.0,9.0,15.0,2.325220895985119,2.3849145987683293
https://en.khl.ru/players/23604/,2017/2018,12,8,22,20,12,95,10.0,9.0,15.0,2.325220895985119,https://en.khl.ru/players/23604/,2018/2019,7.0,16.0,26.0,23.0,22.0,51.0,12.0,14.0,12.0,1.994507876860818,1.8735880103759261
https://en.khl.ru/players/23604/,2018/2019,7,16,26,23,22,51,12.0,14.0,12.0,1.994507876860818,https://en.khl.ru/players/23604/,2019/2020,12.0,9.0,17.0,28.0,10.0,81.0,15.0,19.0,10.0,1.7186206279231098,1.7191485423578472
https://en.khl.ru/players/23687/,2015/2016,8,8,21,19,20,97,21.0,8.0,7.0,1.9284917388301543,https://en.khl.ru/players/23687/,2017/2018,10.0,21.0,24.0,19.0,6.0,133.0,24.0,26.0,16.0,2.7657266811279824,2.4235939721526623
https://en.khl.ru/players/23687/,2017/2018,10,21,24,19,6,133,24.0,26.0,16.0,2.7657266811279824,https://en.khl.ru/players/23687/,2020/2021,5.0,8.0,13.0,27.0,14.0,48.0,19.0,17.0,2.0,1.08003600120004,1.6629476214504613
https://en.khl.ru/players/23720/,2015/2016,15,34,37,30,67,144,35.0,9.0,15.0,2.6974765541912404,https://en.khl.ru/players/23720/,2016/2017,23.0,33.0,38.0,22.0,55.0,139.0,22.0,12.0,14.0,3.421105126670656,2.7633344131773803
https://en.khl.ru/players/23720/,2016/2017,23,33,38,22,55,139,22.0,12.0,14.0,3.421105126670656,https://en.khl.ru/players/23720/,2017/2018,13.0,20.0,27.0,18.0,42.0,151.0,39.0,9.0,17.0,2.700361554685146,2.8654948806733884
https://en.khl.ru/players/23720/,2017/2018,13,20,27,18,42,151,39.0,9.0,17.0,2.700361554685146,https://en.khl.ru/players/23720/,2018/2019,19.0,22.0,32.0,30.0,32.0,154.0,23.0,18.0,15.0,3.165546349851493,2.803325475676738
https://en.khl.ru/players/23720/,2018/2019,19,22,32,30,32,154,23.0,18.0,15.0,3.165546349851493,https://en.khl.ru/players/23720/,2019/2020,9.0,13.0,22.0,19.0,36.0,89.0,33.0,16.0,13.0,2.1354829585631454,2.2792126795424794
https://en.khl.ru/players/23720/,2019/2020,9,13,22,19,36,89,33.0,16.0,13.0,2.1354829585631454,https://en.khl.ru/players/23720/,2020/2021,17.0,15.0,26.0,27.0,36.0,91.0,21.0,12.0,8.0,2.6528258362168398,2.076788284938208
https://en.khl.ru/players/23880/,2015/2016,6,2,8,20,20,82,41.0,7.0,8.0,1.178257808736893,https://en.khl.ru/players/23880/,2016/2017,3.0,3.0,7.0,14.0,14.0,33.0,26.0,8.0,3.0,0.9036569868687344,1.2052991683567267
https://en.khl.ru/players/23880/,2016/2017,3,3,7,14,14,33,26.0,8.0,3.0,0.9036569868687344,https://en.khl.ru/players/23880/,2017/2018,2.0,6.0,11.0,27.0,53.0,62.0,77.0,38.0,14.0,0.6262337485535362,0.9472198386748119
https://en.khl.ru/players/23899/,2015/2016,4,12,21,24,34,78,20.0,12.0,15.0,1.195313424592686,https://en.khl.ru/players/23899/,2016/2017,9.0,16.0,17.0,26.0,32.0,110.0,15.0,13.0,8.0,1.519647683671348,1.615768218631984
https://en.khl.ru/players/23899/,2016/2017,9,16,17,26,32,110,15.0,13.0,8.0,1.519647683671348,https://en.khl.ru/players/23899/,2017/2018,9.0,22.0,23.0,42.0,56.0,82.0,9.0,22.0,13.0,1.17725275259855,1.534210499235047
https://en.khl.ru/players/23931/,2019/2020,6,4,18,14,45,52,42.0,13.0,10.0,1.0580476846148272,https://en.khl.ru/players/23931/,2020/2021,8.0,18.0,21.0,31.0,16.0,76.0,41.0,19.0,15.0,1.6937760451673611,1.5490032026075702
https://en.khl.ru/players/23931/,2020/2021,8,18,21,31,16,76,41.0,19.0,15.0,1.6937760451673611,https://en.khl.ru/players/23931/,2021/2022,5.0,9.0,19.0,11.0,4.0,46.0,35.0,15.0,7.0,1.943265579629216,1.6942938419065874
https://en.khl.ru/players/23933/,2018/2019,3,5,9,2,2,20,12.0,4.0,3.0,3.1265031265031267,https://en.khl.ru/players/23933/,2019/2020,5.0,6.0,17.0,18.0,16.0,74.0,49.0,24.0,8.0,1.6396242527754057,1.762083447591722
https://en.khl.ru/players/23933/,2019/2020,5,6,17,18,16,74,49.0,24.0,8.0,1.6396242527754057,https://en.khl.ru/players/23933/,2020/2021,9.0,8.0,19.0,32.0,32.0,83.0,42.0,38.0,8.0,1.1689552462486652,1.3988629036384674
https://en.khl.ru/players/23933/,2020/2021,9,8,19,32,32,83,42.0,38.0,8.0,1.1689552462486652,https://en.khl.ru/players/23933/,2021/2022,4.0,8.0,14.0,17.0,26.0,56.0,49.0,13.0,4.0,1.46140394703972,1.3560364008815902
https://en.khl.ru/players/23973/,2015/2016,13,10,24,21,36,85,25.0,11.0,14.0,1.9576708067778912,https://en.khl.ru/players/23973/,2016/2017,18.0,10.0,27.0,28.0,48.0,148.0,40.0,16.0,17.0,2.0364701184613336,2.155174299997095
https://en.khl.ru/players/23973/,2016/2017,18,10,27,28,48,148,40.0,16.0,17.0,2.0364701184613336,https://en.khl.ru/players/23973/,2018/2019,9.0,5.0,15.0,19.0,26.0,73.0,22.0,14.0,9.0,1.7536303224218557,1.8308468115774192
https://en.khl.ru/players/23973/,2018/2019,9,5,15,19,26,73,22.0,14.0,9.0,1.7536303224218557,https://en.khl.ru/players/23973/,2019/2020,15.0,10.0,29.0,43.0,39.0,159.0,16.0,23.0,10.0,1.4763779527559056,1.88897360115555
https://en.khl.ru/players/24027/,2018/2019,3,3,5,10,0,24,5.0,3.0,1.0,1.2407910042652193,https://en.khl.ru/players/24027/,2019/2020,3.0,1.0,7.0,5.0,2.0,28.0,6.0,6.0,5.0,1.5459830866807611,1.459504999655895
https://en.khl.ru/players/24027/,2019/2020,3,1,7,5,2,28,6.0,6.0,5.0,1.5459830866807611,https://en.khl.ru/players/24027/,2020/2021,11.0,7.0,17.0,12.0,14.0,60.0,11.0,10.0,13.0,2.2477606895386177,1.8764860310418618
https://en.khl.ru/players/24177/,2018/2019,3,1,8,8,4,34,32.0,7.0,4.0,1.965252064938764,https://en.khl.ru/players/24177/,2019/2020,1.0,6.0,10.0,13.0,16.0,43.0,59.0,31.0,7.0,2.123679021085099,1.5459872386630793
https://en.khl.ru/players/24177/,2019/2020,1,6,10,13,16,43,59.0,31.0,7.0,2.123679021085099,https://en.khl.ru/players/24177/,2020/2021,6.0,9.0,24.0,22.0,38.0,67.0,134.0,42.0,11.0,2.3383206606164664,1.560130360368063
https://en.khl.ru/players/24177/,2020/2021,6,9,24,22,38,67,134.0,42.0,11.0,2.3383206606164664,https://en.khl.ru/players/24177/,2021/2022,2.0,1.0,5.0,6.0,7.0,28.0,81.0,14.0,5.0,1.810795124782356,1.5977843549242077
https://en.khl.ru/players/24381/,2018/2019,5,1,8,8,10,20,33.0,5.0,8.0,1.521706698493212,https://en.khl.ru/players/24381/,2019/2020,10.0,12.0,28.0,14.0,26.0,75.0,95.0,9.0,22.0,2.428326234822961,1.9661157280125345
https://en.khl.ru/players/24381/,2019/2020,10,12,28,14,26,75,95.0,9.0,22.0,2.428326234822961,https://en.khl.ru/players/24381/,2020/2021,6.0,6.0,24.0,6.0,12.0,46.0,48.0,15.0,12.0,2.986376021798365,2.200395747723335
https://en.khl.ru/players/24381/,2020/2021,6,6,24,6,12,46,48.0,15.0,12.0,2.986376021798365,https://en.khl.ru/players/24381/,2021/2022,6.0,8.0,18.0,13.0,12.0,67.0,28.0,11.0,13.0,2.389781623403379,2.16578609779089
https://en.khl.ru/players/24685/,2016/2017,7,8,25,11,14,64,11.0,29.0,10.0,1.8845805038819703,https://en.khl.ru/players/24685/,2017/2018,8.0,20.0,25.0,16.0,46.0,69.0,18.0,15.0,5.0,2.134434221216979,1.7669251083117186
https://en.khl.ru/players/24685/,2017/2018,8,20,25,16,46,69,18.0,15.0,5.0,2.134434221216979,https://en.khl.ru/players/24685/,2018/2019,20.0,11.0,45.0,39.0,53.0,110.0,10.0,29.0,5.0,1.9261637239165328,1.812204513593616
https://en.khl.ru/players/24685/,2018/2019,20,11,45,39,53,110,10.0,29.0,5.0,1.9261637239165328,https://en.khl.ru/players/24685/,2019/2020,5.0,18.0,32.0,31.0,18.0,68.0,18.0,22.0,6.0,1.483994064023744,1.5577702981581047
https://en.khl.ru/players/24685/,2019/2020,5,18,32,31,18,68,18.0,22.0,6.0,1.483994064023744,https://en.khl.ru/players/24685/,2020/2021,7.0,16.0,31.0,23.0,34.0,64.0,21.0,19.0,8.0,1.9198737617252564,1.6467594352292374
https://en.khl.ru/players/24685/,2020/2021,7,16,31,23,34,64,21.0,19.0,8.0,1.9198737617252564,https://en.khl.ru/players/24685/,2021/2022,3.0,10.0,16.0,21.0,12.0,33.0,8.0,21.0,9.0,1.0789749737749137,1.3505498896424357
https://en.khl.ru/players/24695/,2018/2019,16,12,25,31,46,115,48.0,17.0,19.0,1.9374068554396424,https://en.khl.ru/players/24695/,2019/2020,9.0,12.0,21.0,32.0,23.0,84.0,36.0,19.0,8.0,1.480912015213741,1.6365675816651017
https://en.khl.ru/players/24695/,2019/2020,9,12,21,32,23,84,36.0,19.0,8.0,1.480912015213741,https://en.khl.ru/players/24695/,2020/2021,5.0,15.0,15.0,21.0,10.0,69.0,16.0,14.0,5.0,2.0084882539303006,1.7288467910433343
https://en.khl.ru/players/24695/,2020/2021,5,15,15,21,10,69,16.0,14.0,5.0,2.0084882539303006,https://en.khl.ru/players/24695/,2021/2022,9.0,10.0,22.0,18.0,22.0,77.0,32.0,21.0,9.0,2.0520231213872835,1.8673943532448471
https://en.khl.ru/players/24696/,2016/2017,9,11,23,31,30,68,15.0,11.0,12.0,1.277625023257737,https://en.khl.ru/players/24696/,2017/2018,4.0,7.0,17.0,16.0,18.0,33.0,7.0,11.0,9.0,1.209459052891269,1.3018375253066585
https://en.khl.ru/players/24696/,2017/2018,4,7,17,16,18,33,7.0,11.0,9.0,1.209459052891269,https://en.khl.ru/players/24696/,2018/2019,5.0,9.0,26.0,13.0,20.0,28.0,5.0,22.0,6.0,1.588519114190276,1.2895478376653373
https://en.khl.ru/players/24696/,2018/2019,5,9,26,13,20,28,5.0,22.0,6.0,1.588519114190276,https://en.khl.ru/players/24696/,2019/2020,2.0,0.0,4.0,11.0,2.0,12.0,1.0,7.0,1.0,0.1873360809291869,0.9358432638518966
https://en.khl.ru/players/24796/,2019/2020,0,1,3,11,21,25,45.0,5.0,7.0,0.0702658390912284,https://en.khl.ru/players/24796/,2020/2021,8.0,2.0,18.0,25.0,26.0,63.0,93.0,21.0,15.0,1.5794389878003907,1.240365623321879
https://en.khl.ru/players/24796/,2020/2021,8,2,18,25,26,63,93.0,21.0,15.0,1.5794389878003907,https://en.khl.ru/players/24796/,2021/2022,3.0,2.0,7.0,4.0,2.0,19.0,31.0,6.0,0.0,2.070552147239264,1.5086495251480925
https://en.khl.ru/players/24801/,2017/2018,4,3,7,2,2,31,10.0,12.0,6.0,2.412721623103637,https://en.khl.ru/players/24801/,2018/2019,8.0,12.0,19.0,21.0,6.0,113.0,6.0,13.0,15.0,1.87170988496783,2.165170917645531
https://en.khl.ru/players/24801/,2018/2019,8,12,19,21,6,113,6.0,13.0,15.0,1.87170988496783,https://en.khl.ru/players/24801/,2020/2021,16.0,7.0,32.0,24.0,12.0,125.0,18.0,21.0,14.0,2.4504504504504507,2.324014026273544
https://en.khl.ru/players/24897/,2019/2020,13,10,23,26,10,87,24.0,22.0,10.0,2.1240365656927764,https://en.khl.ru/players/24897/,2020/2021,6.0,10.0,22.0,10.0,18.0,57.0,12.0,20.0,6.0,2.094715241318658,1.8593244346212408
https://en.khl.ru/players/24897/,2020/2021,6,10,22,10,18,57,12.0,20.0,6.0,2.094715241318658,https://en.khl.ru/players/24897/,2021/2022,7.0,15.0,25.0,22.0,18.0,93.0,9.0,18.0,11.0,2.002810962754744,1.9937650304435908
https://en.khl.ru/players/24915/,2016/2017,16,20,30,28,49,141,29.0,26.0,23.0,2.521051462927221,https://en.khl.ru/players/24915/,2017/2018,14.0,16.0,28.0,16.0,40.0,92.0,14.0,28.0,21.0,2.8803840512068275,2.366131964389005
https://en.khl.ru/players/24915/,2017/2018,14,16,28,16,40,92,14.0,28.0,21.0,2.8803840512068275,https://en.khl.ru/players/24915/,2018/2019,13.0,45.0,48.0,41.0,30.0,112.0,21.0,40.0,23.0,3.3651789533723084,2.5151030798785383
https://en.khl.ru/players/24915/,2018/2019,13,45,48,41,30,112,21.0,40.0,23.0,3.3651789533723084,https://en.khl.ru/players/24915/,2019/2020,19.0,29.0,49.0,32.0,18.0,125.0,25.0,39.0,23.0,3.1657523158557423,2.7562772669856153
https://en.khl.ru/players/24915/,2019/2020,19,29,49,32,18,125,25.0,39.0,23.0,3.1657523158557423,https://en.khl.ru/players/24915/,2020/2021,12.0,42.0,57.0,27.0,12.0,86.0,8.0,50.0,21.0,3.661190123301063,2.745759462659229
https://en.khl.ru/players/24915/,2020/2021,12,42,57,27,12,86,8.0,50.0,21.0,3.661190123301063,https://en.khl.ru/players/24915/,2021/2022,9.0,33.0,40.0,26.0,24.0,61.0,7.0,30.0,9.0,3.450812545977396,2.503552090115834
https://en.khl.ru/players/24938/,2016/2017,11,12,21,29,22,99,19.0,38.0,9.0,1.3770986606300697,https://en.khl.ru/players/24938/,2017/2018,16.0,21.0,42.0,30.0,12.0,95.0,20.0,42.0,9.0,2.57284222100055,1.9444481020666085
https://en.khl.ru/players/24938/,2017/2018,16,21,42,30,12,95,20.0,42.0,9.0,2.57284222100055,https://en.khl.ru/players/24938/,2018/2019,16.0,16.0,35.0,28.0,16.0,74.0,42.0,19.0,3.0,1.9928534323988227,1.946720492129133
https://en.khl.ru/players/24938/,2018/2019,16,16,35,28,16,74,42.0,19.0,3.0,1.9928534323988227,https://en.khl.ru/players/24938/,2019/2020,6.0,7.0,22.0,12.0,8.0,50.0,56.0,24.0,6.0,1.551274715493674,1.668393929726665
https://en.khl.ru/players/24938/,2019/2020,6,7,22,12,8,50,56.0,24.0,6.0,1.551274715493674,https://en.khl.ru/players/24938/,2020/2021,15.0,14.0,26.0,25.0,10.0,68.0,49.0,36.0,4.0,1.9675405742821477,1.6260274318766559
https://en.khl.ru/players/24938/,2020/2021,15,14,26,25,10,68,49.0,36.0,4.0,1.9675405742821477,https://en.khl.ru/players/24938/,2021/2022,13.0,14.0,30.0,14.0,47.0,54.0,28.0,34.0,4.0,2.573966566412534,1.857042562829334
https://en.khl.ru/players/25009/,2019/2020,23,17,50,37,80,163,110.0,34.0,25.0,2.901730531520396,https://en.khl.ru/players/25009/,2020/2021,16.0,22.0,41.0,35.0,70.0,140.0,107.0,37.0,31.0,2.577146860815792,2.436662145189533
https://en.khl.ru/players/25009/,2020/2021,16,22,41,35,70,140,107.0,37.0,31.0,2.577146860815792,https://en.khl.ru/players/25009/,2021/2022,18.0,25.0,45.0,26.0,36.0,152.0,157.0,47.0,18.0,4.014918824045634,2.577864138648596
https://en.khl.ru/players/25024/,2019/2020,2,4,8,6,6,33,16.0,4.0,5.0,2.266498777868306,https://en.khl.ru/players/25024/,2020/2021,10.0,1.0,17.0,24.0,14.0,72.0,50.0,8.0,21.0,1.7014925373134329,1.9067486541804606
https://en.khl.ru/players/25024/,2020/2021,10,1,17,24,14,72,50.0,8.0,21.0,1.7014925373134329,https://en.khl.ru/players/25024/,2021/2022,3.0,1.0,9.0,8.0,15.0,50.0,40.0,8.0,14.0,1.3405370272575865,1.554482616053268
https://en.khl.ru/players/25069/,2016/2017,15,21,40,24,63,109,38.0,21.0,14.0,2.2214931808595395,https://en.khl.ru/players/25069/,2017/2018,8.0,10.0,23.0,20.0,31.0,84.0,44.0,16.0,6.0,1.85562662543052,1.8022265205659442
https://en.khl.ru/players/25069/,2017/2018,8,10,23,20,31,84,44.0,16.0,6.0,1.85562662543052,https://en.khl.ru/players/25069/,2018/2019,4.0,6.0,15.0,15.0,14.0,35.0,56.0,14.0,10.0,1.2520091362828862,1.4728181008478343
https://en.khl.ru/players/25091/,2016/2017,21,21,36,32,58,125,93.0,17.0,13.0,3.0600765019125475,https://en.khl.ru/players/25091/,2017/2018,8.0,14.0,27.0,18.0,59.0,107.0,67.0,26.0,11.0,2.0339391021783606,2.1225477728158264
https://en.khl.ru/players/25091/,2017/2018,8,14,27,18,59,107,67.0,26.0,11.0,2.0339391021783606,https://en.khl.ru/players/25091/,2018/2019,19.0,5.0,27.0,23.0,79.0,112.0,119.0,15.0,14.0,2.0881537431876853,1.8626440129696
https://en.khl.ru/players/25091/,2018/2019,19,5,27,23,79,112,119.0,15.0,14.0,2.0881537431876853,https://en.khl.ru/players/25091/,2019/2020,12.0,15.0,26.0,16.0,32.0,91.0,81.0,14.0,16.0,2.587311075057638,2.1456692216647144
https://en.khl.ru/players/25091/,2019/2020,12,15,26,16,32,91,81.0,14.0,16.0,2.587311075057638,https://en.khl.ru/players/25091/,2020/2021,15.0,11.0,21.0,21.0,38.0,102.0,70.0,24.0,8.0,2.890604205483098,2.2291713376165236
